comp_id,id,flag,spacecraft,time_start,time_end,time_pt_max,pt_max,b_max,np_max,v_min,v_max
|15||STEREO-B|2009-06-05 09:30:00|2009-06-06 14:00:00|2009-06-06 01:07:00|145|13|60|280|430
|16||STEREO-B|2009-06-21 13:00:00|2009-06-22 08:00:00|2009-06-21 19:46:00|140|12.5|40|290|425
|17||STEREO-B|2009-06-26 04:00:00|2009-06-27 00:00:00|2009-06-26 10:08:00|90|10|30|330|405
|18||STEREO-B|2009-07-18 11:35:00|2009-07-19 02:09:00|2009-07-18 16:48:00|140|19|70|370|580
|19||STEREO-B|2009-08-13 06:00:00|2009-08-16 04:00:00|2009-08-14 02:20:00|100|12|24|270|560
|20||STEREO-B|2009-09-12 00:00:00|2009-09-12 21:00:00|2009-09-12 10:06:00|110|13|11|340|525
|21||STEREO-B|2009-09-22 08:00:00|2009-09-24 16:00:00|2009-09-24 03:57:00|142|9|30|270|380
|22||STEREO-B|2009-10-06 05:23:00|2009-10-07 12:00:00|2009-10-06 20:53:00|105|14.3|21|280|495
|23||STEREO-B|2009-10-26 11:28:00|2009-10-27 09:21:00|2009-10-26 15:42:00|110|8.8|20|280|400
|24||STEREO-B|2009-11-03 01:08:00|2009-11-04 12:00:00|2009-11-03 08:48:00|60|8.4|20|313|515
|25||STEREO-B|2009-11-15 00:00:00|2009-11-16 09:00:00|2009-11-15 21:08:00|95|10.6|10|325|610
|26||STEREO-B|2009-11-29 20:00:00|2009-12-01 16:00:00|2009-12-01 00:28:00|53|10.1|12.5|290|505
|27||STEREO-B|2009-12-08 18:30:00|2009-12-10 06:00:00|2009-12-09 06:30:00|86|9|13.4|290|490
|28||STEREO-B|2009-12-12 20:05:00|2009-12-13 19:50:00|2009-12-13 05:48:00|65|8|13|365|600
|29||STEREO-B|2009-12-19 23:00:00|2009-12-21 15:00:00|2009-12-20 14:04:00|120|9|30|270|440
|1||STEREO-B|2009-12-31 19:00:00|2010-01-02 07:00:00|2010-01-01 03:01:00|50|7.6|13.1|320|490
|2||STEREO-B|2010-01-05 21:36:00|2010-01-06 19:00:00|2010-01-06 11:37:00|230|17|30|300|620
|3||STEREO-B|2010-01-15 08:00:00|2010-01-16 14:00:00|2010-01-16 02:06:00|130|9.7|16.3|345|585
