time_start,time_end,time_peak,xray_class,lat_hg,long_hg,long_carr,nar,ename,url_nar,url_flare
2013-06-07 22:11:00| 2013-06-07 22:49:00| 2013-06-07 22:49:00| M5.9| -32| 89| 132.70| 11762| gev_20130607_2211| http://www.solarmonitor.org/region.php?date=20130607&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/07/gev_20130607_2211/index.html
2013-06-08 05:14:00| 2013-06-08 05:22:00| 2013-06-08 05:18:00| B7.2| -32| 89| 128.81| 11762| gev_20130608_0514| http://www.solarmonitor.org/region.php?date=20130608&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/08/gev_20130608_0514/index.html
2013-06-08 07:39:00| 2013-06-08 07:51:00| 2013-06-08 07:43:00| B4.4| -30| 89| 127.48| 11762| gev_20130608_0739| http://www.solarmonitor.org/region.php?date=20130608&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/08/gev_20130608_0739/index.html
2013-06-08 19:02:00| 2013-06-08 19:27:00| 2013-06-08 19:12:00| C1.7| -29| 89| 121.20| 11762| gev_20130608_1902| http://www.solarmonitor.org/region.php?date=20130608&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/08/gev_20130608_1902/index.html
2013-06-08 22:51:00| 2013-06-08 23:11:00| 2013-06-08 23:01:00| C2.3| -32| 89| 119.10| 11762| gev_20130608_2251| http://www.solarmonitor.org/region.php?date=20130608&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/08/gev_20130608_2251/index.html
2013-06-09 01:40:00| 2013-06-09 01:55:00| 2013-06-09 01:49:00| B8.0| -32| 89| 117.54| 11762| gev_20130609_0140| http://www.solarmonitor.org/region.php?date=20130609&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/09/gev_20130609_0140/index.html
2013-06-09 01:56:00| 2013-06-09 02:18:00| 2013-06-09 02:08:00| C3.7| -32| 89| 117.40| 11762| gev_20130609_0156| http://www.solarmonitor.org/region.php?date=20130609&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/09/gev_20130609_0156/index.html
2013-06-09 07:08:00| 2013-06-09 07:39:00| 2013-06-09 07:25:00| B5.1| -32| 89| 114.53| 11762| gev_20130609_0708| http://www.solarmonitor.org/region.php?date=20130609&region=11762| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/09/gev_20130609_0708/index.html
2013-06-09 10:15:00| 2013-06-09 10:20:00| 2013-06-09 10:18:00| B4.1| 11| 27| 50.81| 11765| gev_20130609_1015| http://www.solarmonitor.org/region.php?date=20130609&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/09/gev_20130609_1015/index.html
2013-06-10 09:45:00| 2013-06-10 09:54:00| 2013-06-10 09:51:00| B3.4| 10| 36| 46.85| 11765| gev_20130610_0945| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_0945/index.html
2013-06-10 10:49:00| 2013-06-10 10:54:00| 2013-06-10 10:52:00| B2.3| 10| 37| 47.26| 11765| gev_20130610_1049| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1049/index.html
2013-06-10 12:13:00| 2013-06-10 12:22:00| 2013-06-10 12:18:00| B4.6| 10| 38| 47.49| 11765| gev_20130610_1213| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1213/index.html
2013-06-10 12:36:00| 2013-06-10 12:42:00| 2013-06-10 12:40:00| B3.6| 9| 37| 46.28| 11765| gev_20130610_1236| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1236/index.html
2013-06-10 12:52:00| 2013-06-10 12:57:00| 2013-06-10 12:54:00| B2.2| 10| 38| 47.13| 11765| gev_20130610_1252| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1252/index.html
