time_start,time_peak,time_end,xclass_est,id_flare,lat_hg,long_hg,long_carr,rsun,nar,flux_est,flux_goes,time_peak_goes,tdiff_peak,comesep,nimg,dimming,euv_wave,url_flare,url_dimming,url_wave
2015/01/10 11:22|2015/01/11 11:50|2015/01/11 12:12|C2|7424|8|35|322.13|0.60|12257|21.4|33.9|2015/01/11 11:33|-17||26||wave|http://solardemon.oma.be/science/flares.php?fid=7424||http://solardemon.oma.be/science/wave_plots.php?flare_id=7424
2015/01/11 02:50|2015/01/12 03:06|2015/01/12 03:30|C2|7425|11|45|323.64|0.73|12257|17.5|33.2|2015/01/12 02:53|-13||21|-364|wave|http://solardemon.oma.be/science/flares.php?fid=7425|http://solardemon.oma.be/science/dimmings.php?did=3886|http://solardemon.oma.be/science/wave_plots.php?flare_id=7425
2015/01/11 05:30|2015/01/12 05:54|2015/01/12 06:40|C3|7426||||1.03||25.5|42.4|2015/01/12 05:43|-11||36||edge|http://solardemon.oma.be/science/flares.php?fid=7426||
2015/01/12 02:22|2015/01/13 02:28|2015/01/13 02:46|C1|7430|9|58|323.73|0.86|12257|11.5|31.4|2015/01/13 02:25|-3||13||wave|http://solardemon.oma.be/science/flares.php?fid=7430||http://solardemon.oma.be/science/wave_plots.php?flare_id=7430
2015/01/12 04:30|2015/01/13 04:34|2015/01/13 04:50|C5|7431|8|21|285.56|0.42|12260|54.9|61.5|2015/01/13 04:32|-2|98306|11|-11|wave|http://solardemon.oma.be/science/flares.php?fid=7431|http://solardemon.oma.be/science/dimmings.php?did=3895|http://solardemon.oma.be/science/wave_plots.php?flare_id=7431
2015/01/12 07:46|2015/01/13 07:52|2015/01/13 08:18|C2|7433|-18|52|314.77|0.81|12255|21.3|31.9|2015/01/13 07:51|-1||17||wave|http://solardemon.oma.be/science/flares.php?fid=7433||http://solardemon.oma.be/science/wave_plots.php?flare_id=7433
2015/01/12 12:52|2015/01/13 12:58|2015/01/13 13:22|C3|7435|9|26|285.97|0.49|12260|32.4|56.4|2015/01/13 12:55|-3||16||wave|http://solardemon.oma.be/science/flares.php?fid=7435||http://solardemon.oma.be/science/wave_plots.php?flare_id=7435
2015/01/12 14:34|2015/01/13 14:54|2015/01/13 15:50|C4|7436|-17|59|318.04|0.87|12255|38.1|71.1|2015/01/13 14:44|-10|98308|39|-491|wave|http://solardemon.oma.be/science/flares.php?fid=7436|http://solardemon.oma.be/science/dimmings.php?did=3897|http://solardemon.oma.be/science/wave_plots.php?flare_id=7436
2015/01/12 22:32|2015/01/13 22:38|2015/01/13 23:12|C3|7437|7|74|328.66|0.97|12257|25.4|35.2|2015/01/13 22:30|-8||21||edge|http://solardemon.oma.be/science/flares.php?fid=7437||
2015/01/13 04:18|2015/01/14 05:20|2015/01/14 07:10|M8|7438||||1.01||839.5|495.0|2015/01/14 04:58|-22|98321|87|-42|edge|http://solardemon.oma.be/science/flares.php?fid=7438|http://solardemon.oma.be/science/dimmings.php?did=3900|
2015/01/14 00:24|2015/01/15 00:30|2015/01/15 00:48|C1|7444||||1.00||13.8|18.0|2015/01/15 00:27|-3||13||edge|http://solardemon.oma.be/science/flares.php?fid=7444||
2015/01/14 02:28|2015/01/15 02:40|2015/01/15 02:54|C4|7446||||1.01||41.4|47.8|2015/01/15 02:33|-7|98308|14|-39|edge|http://solardemon.oma.be/science/flares.php?fid=7446|http://solardemon.oma.be/science/dimmings.php?did=3905|
2015/01/14 03:28|2015/01/15 03:52|2015/01/15 04:42|C7|7447||||1.02||73.4|97.5|2015/01/15 03:47|-5|98310|36|-39|edge|http://solardemon.oma.be/science/flares.php?fid=7447|http://solardemon.oma.be/science/dimmings.php?did=3905|
2015/01/14 04:44|2015/01/15 05:04|2015/01/15 05:40|C5|7448||||1.03||47.2|77.5|2015/01/15 04:56|-8|98313|29||edge|http://solardemon.oma.be/science/flares.php?fid=7448||
2015/01/14 06:36|2015/01/15 06:54|2015/01/15 07:02|C2|7449||||1.01||15.0|23.7|2015/01/15 06:51|-3||13|-15|edge|http://solardemon.oma.be/science/flares.php?fid=7449|http://solardemon.oma.be/science/dimmings.php?did=3908|
2015/01/14 08:44|2015/01/15 08:50|2015/01/15 09:08|C2|7451||||1.01||15.3|27.0|2015/01/15 08:45|-5||13||edge|http://solardemon.oma.be/science/flares.php?fid=7451||
2015/01/14 09:22|2015/01/15 09:50|2015/01/15 10:08|C4|7452||||1.02||38.0|53.8|2015/01/15 09:43|-7|98308|24||edge|http://solardemon.oma.be/science/flares.php?fid=7452||
2015/01/14 10:42|2015/01/15 10:46|2015/01/15 10:48|C1|7453|-14|4|238.82|0.18|12259|10.1|||30||4||wave|http://solardemon.oma.be/science/flares.php?fid=7453||http://solardemon.oma.be/science/wave_plots.php?flare_id=7453
2015/01/14 12:38|2015/01/15 13:06|2015/01/15 13:48|M1|7455||||1.02||106.3|223.0|2015/01/15 12:58|-8|98310|36||edge|http://solardemon.oma.be/science/flares.php?fid=7455||
2015/01/14 18:28|2015/01/15 18:30|2015/01/15 18:54|C1|7456||||1.01||10.2|23.8|2015/01/15 18:26|-4||14|-42|edge|http://solardemon.oma.be/science/flares.php?fid=7456|http://solardemon.oma.be/science/dimmings.php?did=3913|
2015/01/19 20:46|2015/01/20 20:50|2015/01/20 20:56|C3|7464|-6|-4|159.46|0.07|12266|26.5|33.7|2015/01/20 20:48|-2||6||wave|http://solardemon.oma.be/science/flares.php?fid=7464||http://solardemon.oma.be/science/wave_plots.php?flare_id=7464
2015/01/20 23:16|2015/01/21 23:34|2015/01/21 00:04|C2|7467||||1.01||22.8|30.0|2015/01/21 23:18|-16||25||edge|http://solardemon.oma.be/science/flares.php?fid=7467||
2015/01/21 10:44|2015/01/22 11:00|2015/01/22 11:50|C4|7468||||1.02||41.7|43.7|2015/01/22 10:49|-11|98316|34||edge|http://solardemon.oma.be/science/flares.php?fid=7468||
2015/01/21 11:52|2015/01/22 12:04|2015/01/22 12:34|C4|7469||||1.03||37.0|99.3|2015/01/22 11:42|-22|98309|22||edge|http://solardemon.oma.be/science/flares.php?fid=7469||
2015/01/21 15:32|2015/01/22 15:50|2015/01/22 16:46|C4|7470||||1.02||35.5|50.1|2015/01/22 15:34|-16|98318|37||edge|http://solardemon.oma.be/science/flares.php?fid=7470||
2015/01/21 16:48|2015/01/22 16:56|2015/01/22 17:30|C3|7471||||1.02||25.2|54.1|2015/01/22 16:44|-12||22||edge|http://solardemon.oma.be/science/flares.php?fid=7471||
2015/01/21 22:26|2015/01/22 22:48|2015/01/22 23:20|C4|7473||||1.02||36.4|54.8|2015/01/22 22:30|-18|98308|28||edge|http://solardemon.oma.be/science/flares.php?fid=7473||
2015/01/22 02:18|2015/01/23 02:24|2015/01/23 02:44|C1|7474||||1.01||13.6|17.3|2015/01/23 02:20|-4||14||edge|http://solardemon.oma.be/science/flares.php?fid=7474||
2015/01/22 04:06|2015/01/23 05:16|2015/01/23 06:16|C9|7476||||1.02||89.3|142.0|2015/01/23 04:52|-24|98322|64|-66|edge|http://solardemon.oma.be/science/flares.php?fid=7476|http://solardemon.oma.be/science/dimmings.php?did=3921|
2015/01/22 08:48|2015/01/23 09:02|2015/01/23 09:40|C1|7477||||1.01||11.7|21.0|2015/01/23 08:48|-14||27||edge|http://solardemon.oma.be/science/flares.php?fid=7477||
2015/01/23 02:54|2015/01/24 03:04|2015/01/24 04:10|C3|7478|-11|-76|44.60|0.98|12268|31.7|43.5|2015/01/24 02:53|-11||39||edge|http://solardemon.oma.be/science/flares.php?fid=7478||
2015/01/23 15:28|2015/01/24 16:08|2015/01/24 16:30|C3|7482|-12|-69|44.70|0.94|12268|29.4|37.1|2015/01/24 16:00|-8||30||wave|http://solardemon.oma.be/science/flares.php?fid=7482||http://solardemon.oma.be/science/wave_plots.php?flare_id=7482
2015/01/24 07:38|2015/01/25 07:44|2015/01/25 07:52|C1|7484|-12|-59|45.83|0.86|12268|14.4|20.8|2015/01/25 07:40|-4||8||wave|http://solardemon.oma.be/science/flares.php?fid=7484||http://solardemon.oma.be/science/wave_plots.php?flare_id=7484
2015/01/26 06:28|2015/01/27 06:38|2015/01/27 07:00|C1|7487|18|-5|74.14|0.42|12271|13.4|18.1|2015/01/27 06:27|-11||17||wave|http://solardemon.oma.be/science/flares.php?fid=7487||http://solardemon.oma.be/science/wave_plots.php?flare_id=7487
