id,spacecraft,time_start,mag_ratio,norm_angle,beta,mach_no,data_avail,source,f_r_shock,shock_comment
47|STEREO-B|2009-08-30 02:49:50.50|1.42000|75.7000|2.48000|1.34000|Y|ICME|F|F
48|STEREO-B|2009-08-31 03:40:46.00|1.55000|85.8000|0.270000|1.43000|N|a sharp and high bump in ICME|F|F, weak downstream wave
49|STEREO-B|2009-10-02 15:43:50.75|1.68000|46.5000|16.5000|2.30000|Y|ICME|F|F, plasma signatures, upstream and downstream waves
50|STEREO-B|2009-10-04 17:46:47.50|1.44000|46.4000|21.9200|1.52000|N|faster wind (~320 km/s) overtaking ICME|R|R
51|STEREO-B|2009-10-26 11:27:33.00|2.05000|43.1000|6.40000|2.60000|Y|SIR|F|F
52|STEREO-B|2009-11-03 01:07:55.00|1.43000|50.6000|8.38000|1.50000|Y|SIR|F|F, upstream waves
53|STEREO-B|2009-11-08 15:54:23.00|1.35000|40.7000|3.43000|1.45000|Y|a bump in slow wind ~ 330 km/s|F|F, upstream waves
54|STEREO-B|2009-11-26 16:18:56.00|1.43000|29.0000|12.4200|2.00000|Y|a SIR-like structure including ICME, Vp does not increase monotonically|F|F, upstream and downstream waves
55|STEREO-B|2009-12-13 19:50:14.00|1.54000|52.6000|0.220000|1.45000|N|SIR|R|R, clear plasma signatures
56|STEREO-B|2010-02-13 11:52:15.00|1.24000|71.0000|0.500000|1.18000|Y|SIR|F|F, downstream waves, plasma signatures
57|STEREO-B|2010-02-14 07:49:55.00|1.29000|40.4000|0.100000|1.22000|Y|SIR|R|R, upstream waves last short, downstream waves last long, Tp does not decrease
58|STEREO-B|2010-02-28 19:49:55.00|1.22000|68.6000|0.900000|1.17000|Y|in slow wind, 22 hrs before SIR|F|F, upstream waves, clear plasma signatures
59|STEREO-B|2010-03-09 04:17:17.00|1.33000|65.5000|4.04000|1.27000|Y|a bump in the slow wind (360 km/s)|F|F, B increases gradually; plasma signatures are clear
60|STEREO-B|2010-03-11 08:49:24.00|1.53000|72.7000|0.210000|1.42000|Y|SIR|R|R, downstream waves, plasma signatures
61|STEREO-B|2010-03-20 10:51:22.00|1.26000|42.1000|0.440000|1.22000|Y|SIR|R|R, many upstream waves
62|STEREO-B|2010-04-26 15:02:50.00|1.42000|59.4000|0.700000|1.34000|Y|a small bump in the slow wind (300 km/s), 20 hrs before SIR|F|F, waves at the foot
63|STEREO-B|2010-05-15 01:19:02.00|1.89000|63.9000|6.75000|1.76000|Y|SIR|F|F, waves at the shock
64|STEREO-B|2010-06-02 20:46:30.00|1.59000|23.2000|0.890000|2.00000|Y|SIR|R|R, clear plasma signatures, upstream waves
65|STEREO-B|2010-06-07 04:08:48.00|1.97000|84.5000|3.17000|1.74000|Y|ICME|F|F, nice
66|STEREO-B|2010-06-11 04:41:28.00|1.42000|65.1000|1.11000|1.32000|Y|SIR|F|F, upstream and downstream waves
67|STEREO-B|2010-06-12 04:59:20.00|1.65000|62.6000|0.560000|1.54000|N|SIR|R|R, clear plasma signatures
68|STEREO-B|2010-06-30 05:45:00.00|1.48000|44.0000|3.97000|1.55000|N|a sharp bump in slow wind ~ 400 km/s|F|F, clear plasma signatures, upstream and downstream waves
69|STEREO-B|2010-07-08 16:42:10.00|1.55000|45.8000|2.73000|1.58000|N|SIR|F|F
70|STEREO-B|2010-08-02 15:31:00.00|1.98000|55.5000|1.18000|1.94000|Y|13 hrs before ICME|F|F, upstream and downstream waves
71|STEREO-B|2010-08-03 05:00:54.00|1.89000|76.7000|0.100000|1.74000|Y|ICME|F|F, nice and strong, downstream waves
72|STEREO-B|2010-08-04 07:09:21.00|1.48000|58.2000|0.0700000|1.38000|Y|fast wind overtaking ICME|R|R
73|STEREO-B|2010-08-11 09:31:47.00|2.44000|43.7000|8.22000|3.85000|Y|SIR|F|F, a lot of B flucations downstream
74|STEREO-B|2010-08-20 10:27:57.00|1.72000|62.4000|0.560000|1.62000|Y|SIR|R|R, downstream waves, plasma signatures
75|STEREO-B|2010-09-12 05:26:45.00|1.29000|46.5000|1.83000|1.30000|Y|SIR|F|F, upstream waves last long
76|STEREO-B|2010-09-15 07:18:04.00|1.78000|40.9000|22.7500|1.36000|Y|in slow wind, > 1 day of ICME|F|F
77|STEREO-B|2010-09-28 07:16:37.00|1.27000|51.8000|4.45000|1.27000|N|a small bump in the slow wind (300 km/s)|F|F, B increases gradually; plasma signatures are clear; Vp increase is weak
78|STEREO-B|2010-11-07 19:05:05.00|1.90000|73.9000|3.79000|1.72000|N|SIR including an ICME|F|F, downstream waves, plasma signatures
79|STEREO-B|2010-11-19 20:26:00.00|1.47000|50.1000|1.71000|1.46000|N|ICME|F|F, upstream waves
80|STEREO-B|2010-12-29 11:24:11.00|2.20000|64.4000|12.4400|2.10000|Y|SIR|F|F, plasma signatures
81|STEREO-B|2011-01-12 22:36:35.00|1.22000|47.0000|3.53000|1.24000|Y|a small bump in the slow wind (320 km/s)|F|F, downstream waves, small Vp and Np increase, no Tp increase
82|STEREO-B|2011-01-17 15:46:06.20|1.38000|75.1000|2.02000|1.28000|Y|ICME|F|F, plasma parameters increases are not prompt
83|STEREO-B|2011-03-06 13:38:03.25|1.31000|80.2000|1.06000|1.23000|Y|a small bump in slow wind, 18 hrs before ICME|F|F, upstream and downstream waves, small increases of Vp and Np, no increase of Tp
84|STEREO-B|2011-03-07 08:31:50.00|1.60000|38.9000|3.77000|1.84000|Y|ICME|F|F, upstream waves, clear plasma signatures
85|STEREO-B|2011-03-07 12:22:46.30|1.84000|80.4000|3.69000|1.63000|Y|ICME|F|F, upstream and downstream waves, prompt plasma signatures
86|STEREO-B|2011-03-20 17:17:24.00|1.21000|34.8000|1.26000|1.26000|N|ICME|F|F, increases of Vp and Np, no increase of Tp
87|STEREO-B|2011-03-21 18:42:09.00|1.33000|80.4000|0.160000|1.25000|N|within ICME|F|F, increase of Vp, a small and transient increase of Tp, sharp rise of B, weak upstream waves
88|STEREO-B|2011-04-23 01:21:57.00|1.14000|59.6000|0.860000|1.12000|Y|11 hrs before SIR|F|F, upstream waves, B increases over 20 seconds, small increases of Vp, Np, and Tp
89|STEREO-B|2011-04-24 11:07:21.00|2.17000|85.7000|-1.00000|2.00000|Y|SIR|R|R, upstream and downstream waves, plasma data gap
90|STEREO-B|2011-05-12 04:45:07.00|1.54000|30.8000|3.26000|2.04000|Y|a sharp bump in the trailing part of fast wind ~ 450 km/s|F|F, upstream and downstream waves, clear plasma signatures
91|STEREO-B|2011-06-09 09:50:10.00|1.24000|50.7000|1.86000|1.23000|Y|a small bump in the trailing part of fast wind ~ 450 km/s|F|F, upstream waves of fs/c ~ 0.6 Hz, small increases of Vp and Np, Tp does not increase
92|STEREO-B|2011-06-16 19:36:23.00|1.22000|51.1000|1.43000|1.20000|Y|SIR|F|F, small B increase, clear plasma signatures
93|STEREO-B|2011-06-17 02:12:23.60|1.67000|69.6000|0.880000|1.54000|Y|SIR|R|R, downstream waves, plasma signatures
94|STEREO-B|2011-06-18 13:49:10.00|1.25000|47.2000|0.610000|1.22000|N|fast wind catching up with an ICME|R|R, upstream waves
95|STEREO-B|2011-07-04 23:12:10.00|1.35000|57.8000|0.900000|1.30000|N|SIR-like small structure|F|F, waves at the transition region
96|STEREO-B|2011-07-19 18:45:57.00|1.47000|86.6000|1.64000|1.34000|Y|SIR|F|F, sharp, nice plasma signatures
97|STEREO-B|2011-08-20 21:51:46.50|1.63000|70.7000|0.900000|1.50000|Y|ICME|F|F, nice upstream waves, Tp decreases to pre-shock level after 10 min
98|STEREO-B|2011-08-27 02:03:36.00|1.37000|85.7000|1.45000|1.28000|Y|SIR|F|F, weak, downstream waves, small Vp and Np increases, Tp does not increase at the time
99|STEREO-B|2011-09-04 12:38:03.50|1.40000|61.9000|2.65000|1.34000|Y|SIR|F|F, upstream whistler waves, weak plasma signatures, no Tp increase
100|STEREO-B|2011-09-21 01:26:55.50|1.38000|78.8000|1.55000|1.29000|Y|SIR+ICME|F|F, very close to another shock
101|STEREO-B|2011-09-21 01:27:12.50|1.34000|67.4000|1.63000|1.27000|Y|SIR+ICME|F|F, weak plasma signatures, 2 B increases 17-s separated
102|STEREO-B|2011-09-24 09:06:10.00|1.33000|77.7000|1.34000|1.24000|N|ICME|F|F, waves upstream and downstream, gradual B increase, weak plasma signatures, no Tp increase
103|STEREO-B|2011-10-03 11:48:17.00|1.19000|63.5000|1.46000|1.15000|Y|ICME, but over 10 hrs ahead|F|F, plasma signatures, upstream and downstream waves, gradual B increase, and close to a currrent sheet
104|STEREO-B|2011-10-03 22:23:25.00|2.13000|73.0000|3.90000|1.96000|Y|ICME|F|F, prominent plasma signatures, upstream and downstream waves, current sheets near by
105|STEREO-B|2011-10-07 11:26:41.30|1.65000|51.0000|2.75000|1.64000|Y|ICME|F|F, clear plasma signatures, upstream waves of about 2 Hz
106|STEREO-B|2011-10-18 19:20:10.00|1.42000|53.0000|1.13000|1.37000|Y|ICME|F|F, clear plasma signatures, upstream and downstream waves
107|STEREO-B|2011-11-01 02:19:55.00|1.25000|30.0000|1.89000|1.40000|N|a faster wind overtaking, half a day after ICME|R|R, small changes of plasma parameters, gradual B decrease, some upstream waves
108|STEREO-B|2011-11-02 22:07:39.30|1.42000|79.0000|1.26000|1.32000|N|in the slow wind|F|F, clear plasma signatures, sharp B change, upstream and downstream waves
109|STEREO-B|2011-11-06 05:10:45.00|1.07000|29.1000|0.370000|1.07000|Y|ICME|F|F, plasma signatures, upstream and downstream waves, gradual B increase, and close to a currrent sheet
110|STEREO-B|2011-11-17 02:03:15.00|1.34000|37.8000|0.870000|1.40000|N|in slow wind, >3 days ahead of ICME|F|F, plasma signatures, after 8 min of the shock, B increases and there is a current sheet
111|STEREO-B|2011-11-18 03:29:43.50|1.24000|66.6000|1.59000|1.18000|N|in slow wind, >2 days ahead of ICME|F|F, plasma signatures although they are small changes, B increase is sharp, B decreases after 20 minutes
112|STEREO-B|2011-11-19 07:42:41.00|1.54000|67.5000|4.15000|1.43000|Y|>1 day ahead of ICME|F|F, prominent plasma signatures, upstream and downstream waves, a small current sheet crossing at the shock
113|STEREO-B|2011-11-20 13:38:42.80|2.01000|85.7000|1.37000|1.82000|N|ICME|F|F, prominent plasma signatures, nice downstream waves
114|STEREO-B|2011-12-02 16:03:59.70|1.73000|78.8000|0.450000|1.58000|Y|ICME|F|F, prominent plasma signatures, upstream and downstream waves
115|STEREO-B|2011-12-13 04:52:19.50|1.67000|69.8000|0.520000|1.54000|Y|SIR|R|R, clear plasma signatures, upstream and downstream waves
116|STEREO-B|2011-12-26 23:50:46.00|1.85000|71.2000|3.49000|1.67000|Y|ICME+SIR|F|F, clear plasma signatures, short upstream and downstream waves
