time_start,time_peak,time_end,id_dimming,nimg,intensity,max_drop,lat_hg,long_hg,long_carr,rsun,nar,xray_class,url_dimming,url_flare
2015/01/14 19:22|2015/01/15 19:22|2015/01/15 19:52|3913|24|-42|21||||1.13||B6|http://solardemon.oma.be/science/dimmings.php?did=3913|http://solardemon.oma.be/science/flares.php?fid=7457
2015/01/15 03:26|2015/01/16 03:44|2015/01/16 04:30|3914|41|-222|76||||1.10|||http://solardemon.oma.be/science/dimmings.php?did=3914|
2015/01/15 14:20|2015/01/16 14:22|2015/01/16 15:24|3915|41|-221|61|50|-4|215.66|0.83|||http://solardemon.oma.be/science/dimmings.php?did=3915|
2015/01/17 03:18|2015/01/18 03:24|2015/01/18 03:58|3916|29|-91|65||||1.05|||http://solardemon.oma.be/science/dimmings.php?did=3916|
2015/01/19 05:10|2015/01/20 05:10|2015/01/20 05:34|3917|21|-47|16|-3|-4|168.02|0.08|12266||http://solardemon.oma.be/science/dimmings.php?did=3917|
2015/01/19 07:02|2015/01/20 07:22|2015/01/20 07:52|3918|34|-183|102||||1.11|||http://solardemon.oma.be/science/dimmings.php?did=3918|
2015/01/19 18:08|2015/01/20 18:08|2015/01/20 18:34|3919|22|-102|73|-8|-3|161.91|0.08|12266||http://solardemon.oma.be/science/dimmings.php?did=3919|
2015/01/20 17:24|2015/01/21 17:26|2015/01/21 18:00|3920|27|-49|20||||1.09|||http://solardemon.oma.be/science/dimmings.php?did=3920|
2015/01/22 06:08|2015/01/23 06:08|2015/01/23 06:46|3921|28|-66|65||||1.08|||http://solardemon.oma.be/science/dimmings.php?did=3921|
2015/01/22 11:14|2015/01/23 11:28|2015/01/23 12:00|3922|32|-88|53|21|-38|91.19|0.72|12267||http://solardemon.oma.be/science/dimmings.php?did=3922|
2015/01/25 18:30|2015/01/26 18:30|2015/01/26 18:54|3923|21|-6|14|||||12269||http://solardemon.oma.be/science/dimmings.php?did=3923|
2015/01/26 08:02|2015/01/27 08:02|2015/01/27 08:26|3924|21|-26|24|20|-4|74.28|0.45|12271|B8|http://solardemon.oma.be/science/dimmings.php?did=3924|http://solardemon.oma.be/science/flares.php?fid=7488
2015/01/26 10:42|2015/01/27 10:48|2015/01/27 11:38|3925|37|-78|36|24|-6|70.82|0.50|12271||http://solardemon.oma.be/science/dimmings.php?did=3925|
2015/01/26 14:14|2015/01/27 14:14|2015/01/27 14:38|3926|21|-23|10|-7|-35|39.88|0.58|12268||http://solardemon.oma.be/science/dimmings.php?did=3926|
2015/01/26 16:58|2015/01/27 17:06|2015/01/27 17:40|3927|30|-132|68|-5|-28|45.38|0.47|12268|M1|http://solardemon.oma.be/science/dimmings.php?did=3927|http://solardemon.oma.be/science/flares.php?fid=7490
2015/01/27 00:36|2015/01/28 00:36|2015/01/28 01:02|3928|22|-129|82|-2|-26|43.19|0.45|12268||http://solardemon.oma.be/science/dimmings.php?did=3928|
2015/01/28 01:10|2015/01/29 01:10|2015/01/29 01:40|3929|24|-39|17|-5|-8|47.72|0.13|12268|C2|http://solardemon.oma.be/science/dimmings.php?did=3929|http://solardemon.oma.be/science/flares.php?fid=7496
2015/01/28 04:34|2015/01/29 04:34|2015/01/29 05:00|3930|22|-1|5|||||12268|C8|http://solardemon.oma.be/science/dimmings.php?did=3930|http://solardemon.oma.be/science/flares.php?fid=7498
2015/01/28 07:42|2015/01/29 07:44|2015/01/29 08:38|3931|37|-14|4|||||12268||http://solardemon.oma.be/science/dimmings.php?did=3931|
2015/01/29 05:28|2015/01/30 05:46|2015/01/30 06:12|3932|31|-61|36|-10|12|52.19|0.23|12268|C5|http://solardemon.oma.be/science/dimmings.php?did=3932|http://solardemon.oma.be/science/flares.php?fid=7505
2015/01/29 06:20|2015/01/30 06:20|2015/01/30 06:44|3933|21|-65|65|26|31|70.71|0.70|12271|B4|http://solardemon.oma.be/science/dimmings.php?did=3933|http://solardemon.oma.be/science/flares.php?fid=7506
2015/01/29 11:48|2015/01/30 11:48|2015/01/30 12:26|3934|28|-91|96|-13|14|50.72|0.27|12268|M1|http://solardemon.oma.be/science/dimmings.php?did=3934|http://solardemon.oma.be/science/flares.php?fid=7510
2015/01/29 14:24|2015/01/30 14:56|2015/01/30 14:58|3935|26|-84|29|-2|12|47.29|0.21|12268|B6|http://solardemon.oma.be/science/dimmings.php?did=3935|http://solardemon.oma.be/science/flares.php?fid=7514
2015/01/29 19:46|2015/01/30 19:46|2015/01/30 20:54|3936|43|-87|35|||||12276|C3|http://solardemon.oma.be/science/dimmings.php?did=3936|http://solardemon.oma.be/science/flares.php?fid=7517
2015/01/29 22:38|2015/01/30 22:38|2015/01/30 23:20|3937|30|-50|22|||||12276||http://solardemon.oma.be/science/dimmings.php?did=3937|
2015/01/30 00:46|2015/01/31 00:58|2015/01/31 01:22|3938|27|-49|36|-21|-0|29.60|0.26|12276|M1|http://solardemon.oma.be/science/dimmings.php?did=3938|http://solardemon.oma.be/science/flares.php?fid=7520
2015/01/30 02:34|2015/01/31 02:44|2015/01/31 03:18|3939|31|-103|26|-16|3|31.61|0.18|12268||http://solardemon.oma.be/science/dimmings.php?did=3939|
2015/01/30 05:26|2015/01/31 06:38|2015/01/31 07:10|3941|61|-172|28|-13|25|52.04|0.44|12268|M1|http://solardemon.oma.be/science/dimmings.php?did=3941|http://solardemon.oma.be/science/flares.php?fid=7524
2015/01/30 08:20|2015/01/31 08:22|2015/01/31 09:16|3942|37|-83|67|||||12276|C2|http://solardemon.oma.be/science/dimmings.php?did=3942|http://solardemon.oma.be/science/flares.php?fid=7527
2015/01/30 09:36|2015/01/31 09:40|2015/01/31 10:44|3943|43|-66|14|||||12276||http://solardemon.oma.be/science/dimmings.php?did=3943|
2015/01/31 10:06|2015/02/01 10:20|2015/02/01 10:58|3944|35|-260|47|-24|9|20.32|0.35|12276||http://solardemon.oma.be/science/dimmings.php?did=3944|
2015/01/31 21:02|2015/02/01 21:10|2015/02/01 21:40|3945|28|-106|28|-18|27|32.32|0.50|12268|B7|http://solardemon.oma.be/science/dimmings.php?did=3945|http://solardemon.oma.be/science/flares.php?fid=7535
2015/02/01 09:30|2015/02/02 09:42|2015/02/02 10:08|3946|28|-86|52||||1.08||B4|http://solardemon.oma.be/science/dimmings.php?did=3946|http://solardemon.oma.be/science/flares.php?fid=7539
2015/02/01 19:40|2015/02/02 19:40|2015/02/02 20:04|3947|21|-10|35|7|-10|342.90|0.29|12277|B7|http://solardemon.oma.be/science/dimmings.php?did=3947|http://solardemon.oma.be/science/flares.php?fid=7543
2015/02/03 11:00|2015/02/04 11:00|2015/02/04 11:24|3948|21|-1|3|||||12277|B4|http://solardemon.oma.be/science/dimmings.php?did=3948|http://solardemon.oma.be/science/flares.php?fid=7548
2015/02/03 15:16|2015/02/04 15:16|2015/02/04 15:46|3949|24|-23|11|14|1|329.98|0.36|12277|B5|http://solardemon.oma.be/science/dimmings.php?did=3949|http://solardemon.oma.be/science/flares.php?fid=7549
2015/02/03 16:34|2015/02/04 16:36|2015/02/04 17:02|3950|23|-51|60|-6|-53|275.27|0.81|12280||http://solardemon.oma.be/science/dimmings.php?did=3950|
2015/02/03 21:16|2015/02/04 21:22|2015/02/04 21:50|3951|26|-37|19|12|1|326.69|0.32|12277||http://solardemon.oma.be/science/dimmings.php?did=3951|
2015/02/04 02:20|2015/02/05 02:32|2015/02/05 03:08|3952|33|-67|127|13|7|329.91|0.36|12277|C8|http://solardemon.oma.be/science/dimmings.php?did=3952|http://solardemon.oma.be/science/flares.php?fid=7554
