flare_key	date	begin	begin_m	max	max_m	end	end_m	latitude	longitude	type	area	disk_movie	area_movie
10193	2014-06-16	06:37:00	B	06:39:00	U	06:42:00		N17	W43	SF	80	20140616_0603-0815_big.avi\n	
10194	2014-06-16	12:12:00		12:26:00	U	12:36:00		N17	W43	SF	70	\n	
10195	2014-06-20	07:14:00		07:14:00		07:14:00		S08	E17	SF	5	\n	
10196	2014-06-21	09:59:00		10:03:00		10:08:00		S08	E01	SF	10	20140621_0950-1022_big.avi\n	
10197	2014-06-21	10:23:00		10:24:00		10:32:00		S08	W01	SF	15	\n	
10198	2014-06-21	11:01:00		11:17:00		11:53:00		S09	W00	1F	180	20140621_1053-1140_big.avi\n	
10199	2014-06-21	13:36:00		13:54:00		14:03:00		S11	E04	SF	45	20140621_1326-1421_big.avi\n	
10200	2014-06-22	13:06:00		13:16:00		13:39:00		S09	W12	SF	65	20140622_1251-1348_big.avi\n	
10201	2014-06-23	11:45:00		11:56:00	U	12:01:00		S21	E02	SF	30	\n	
10202	2014-06-26	07:12:00		07:31:00		07:46:00		N10	E30	SN	55	20140626_0720-0742_big.avi\n	
10203	2014-06-26	08:02:00		08:14:00		08:56:00		N10	E26	SF	30	\n	
10204	2014-06-26	09:06:00		09:16:00		09:49:00		N11	E26	SB	80	\n	
10205	2014-06-28	08:26:00		08:59:00		09:22:00		N11	E00	SF	65	20140628_0816-0919_big.avi\n	
10206	2014-07-01	10:12:00	B	10:18:00		11:03:00		N09	E55	1N	155	20140701_0955-1329_big.avi\n	
10207	2014-07-02	13:11:00		13:12:00		13:15:00		S13	E32	SF	20	\n	
10208	2014-07-03	04:21:00		04:22:00		04:25:00		N12	W13	SF	25	20140703_0420-0433_big.avi\n	
10209	2014-07-03	04:32:00		04:49:00		05:30:00		S10	E25	SF	50	20140703_0423-0455_big.avi\n	
10210	2014-07-03	04:56:00		04:56:00		04:57:00		S08	E71	SF	25	20140703_0445-0459_big.avi\n	
10211	2014-07-03	05:27:00		05:28:00		05:38:00		S09	W17	SF	20	20140703_0524-0537_big.avi\n	
10212	2014-07-03	06:58:00		07:04:00		07:13:00		S19	E29	SF	20	20140703_0647-0715_big.avi\n	
10266	2014-07-05	12:26:00	B	12:29:00		12:32:00		S09	E24	SF	35	20140705_1217-1230_big.avi\n	
10265	2014-07-05	08:33:00		08:37:00		08:45:00		S09	E27	SN	45	20140705_0821-0838_big.avi\n	
10264	2014-07-04	13:33:00		13:42:00		13:47:00		S06	E38	SF	65	20140704_1308-1407_big.avi\n	
10263	2014-07-04	12:25:00		12:27:00		12:31:00		S21	E13	SF	70	20140704_1214-1232_big.avi\n	
10262	2014-07-04	10:45:00		10:45:00		10:50:00		S07	E35	SF	10	20140704_1034-1057_big.avi\n	
10261	2014-07-04	09:22:00		09:32:00		09:35:00		S20	E16	SF	10	20140704_0914-0936_big.avi\n	
10260	2014-07-04	07:39:00		07:39:00		07:41:00		S05	E54	SF	30	20140704_0722-0742_big.avi\n	
10259	2014-07-04	07:24:00		07:24:00		07:28:00		S10	E10	SF	10	20140704_0722-0742_big.avi\n	
10258	2014-07-04	07:01:00		07:02:00		07:21:00		S07	E38	SF	40	20140704_0650-0711_big.avi\n	
10257	2014-07-04	06:35:00		06:35:00		06:39:00		N16	E13	SF	20	20140704_0624-0639_big.avi\n	
10256	2014-07-04	06:18:00		06:40:00		06:57:00		S07	E38	SF	70	20140704_0607-0645_big.avi\n	
10255	2014-07-04	05:36:00		05:36:00		05:48:00		S09	E58	SF	80	20140704_0525-0548_big.avi\n	
10254	2014-07-04	05:25:00		05:29:00		05:32:00		S07	E41	SF	35	20140704_0518-0537_big.avi\n	
10253	2014-07-04	04:33:00		04:38:00		04:47:00		S07	E40	SF	40	20140704_0431-0459_big.avi\n	
10275	2014-07-07	05:23:00		05:26:00		05:35:00		N09	W23	SF	10	20140707_0513-0528_big.avi\n	
10274	2014-07-07	05:03:00	B	05:03:00	B	05:07:00		N04	E34	SF	15	\n	
10273	2014-07-06	14:17:00		14:42:00		15:01:00		S05	E04	SF	25	\n	
10272	2014-07-06	13:38:00		13:47:00		14:00:00		S07	E08	SF	40	\n	
10271	2014-07-06	12:07:00		12:18:00		12:35:00		S09	E11	SF	30	20140706_1201-1240_big.avi\n	
10270	2014-07-06	08:10:00		08:12:00		08:49:00		S06	E34	SN	90	20140706_0800-0847_big.avi\n	
10269	2014-07-06	07:36:00		07:44:00		07:57:00		S06	E34	SF	60	20140706_0726-0756_big.avi\n	
10268	2014-07-06	06:55:00		07:00:00		07:07:00		S05	E15	SN	25	20140706_0645-0706_big.avi\n	
10267	2014-07-06	04:38:00		04:41:00		04:42:00		S06	E16	SF	10	\n	
10276	2014-07-07	06:51:00		06:53:00		07:02:00		S07	E20	SF	20	\n	
10277	2014-07-07	07:14:00		07:20:00		07:53:00		N14	W37	1F	150	20140707_0707-0813_big.avi\n	
10278	2014-07-07	08:00:00		08:01:00		08:11:00		S07	E18	SN	65	20140707_0748-0811_big.avi\n	
10279	2014-07-07	11:20:00		11:22:00		11:25:00		S07	W05	SF	10	\n	
10280	2014-07-07	12:00:00		12:01:00		12:30:00		S12	W05	SF	30	20140707_1148-1230_big.avi\n	
10281	2014-07-07	12:38:00		12:42:00		12:52:00		S19	W16	SF	25	20140707_1228-1255_big.avi\n	
10282	2014-07-08	15:02:00	B	15:03:00	U	15:03:00		N09	E54	SF	40	\n	
10283	2014-07-08	16:06:00	B	16:15:00		16:18:00		N10	E55	2B	540	20140708_1556-1630_big.avi\n	
10284	2014-07-08	16:16:00		16:16:00		16:18:00		S06	E02	SF	20	\n	
10285	2014-07-09	07:28:00		07:28:00		07:32:00		S21	W38	SF	20	20140709_0718-0734_big.avi\n	
10286	2014-07-11	11:45:00	B	11:45:00	U	11:45:00		S05	W52	SF	20	\n	
10287	2014-07-12	07:15:00		07:19:00		07:21:00		S05	W46	SF	35	20140712_0702-0727_big.avi\n	
10288	2014-07-12	12:50:00	B	12:50:00	B	12:56:00		N08	W00	SF	15	\n	
10289	2014-07-23	07:30:00	B	07:30:00	B	07:38:00		S21	W45	SF	45	20140723_0720-0733_big.avi\n	
10290	2014-07-23	10:57:00		10:58:00		10:59:00		S12	E45	SF	10	\n	
10291	2014-07-26	10:57:00		11:08:00		11:21:00		S09	E24	SF	20	\n	
10292	2014-07-28	11:54:00	B	11:54:00	B	11:57:00		S09	W01	SF	65	\n	
16857	2014-08-02	09:51:00		09:52:00		10:02:00		S20	E43	SF	35	20140802_0940-1005_big.avi\n	
16856	2014-08-02	07:34:00	U	07:34:00	U	07:47:00		S05	E34	SF	20	20140802_0723-0738_big.avi\n	
16855	2014-08-01	11:31:00		11:43:00		12:15:00		S08	E37	1N	160	20140801_1125-1209_big.avi\n	
16854	2014-08-01	10:29:00		11:06:00		13:33:00		N15	W01	SF	95	20140801_1028-1157_big.avi\n	
16853	2014-08-01	08:44:00		08:45:00		08:48:00		S08	E38	SF	10	20140801_0834-0848_big.avi\n	
16852	2014-08-01	07:17:00		07:35:00		07:40:00		S18	E56	SF	50	20140801_0709-0746_big.avi\n	
16851	2014-08-01	07:20:00		07:20:00		07:29:00		S18	E29	SF	15	20140801_0709-0746_big.avi\n	
16850	2014-08-01	06:49:00		06:49:00		06:54:00		S09	E41	SF	20	\n	
16849	2014-08-01	06:26:00		06:33:00		06:52:00		S18	E57	SF	25	\n	
16848	2014-08-01	06:06:00	B	06:06:00	B	06:17:00		S09	E17	SF	20	\n	
16858	2014-08-02	10:42:00		10:47:00		11:27:00		S20	E43	SF	65	20140802_1034-1100_big.avi\n	
16859	2014-08-02	12:21:00		12:23:00		12:27:00		S20	E42	SF	55	20140802_1212-1225_big.avi\n	
16860	2014-08-02	13:02:00		13:03:00		13:45:00		S18	E38	SF	70	20140802_1252-1347_big.avi\n	
16861	2014-08-02	14:05:00		14:06:00		14:12:00		S18	E33	SF	55	\n	
16862	2014-08-03	06:14:00		06:16:00		06:38:00		S20	E33	SF	80	20140803_0604-0641_big.avi\n	
16863	2014-08-03	10:12:00		10:12:00		10:16:00		S20	E31	SF	10	20140803_1002-1025_big.avi\n	
16864	2014-08-03	13:24:00		13:28:00		13:43:00		N09	E63	SF	25	20140803_1314-1342_big.avi\n	
16865	2014-08-04	06:14:00		06:14:00		06:18:00		S08	E04	SF	5	\n	
16866	2014-08-04	06:36:00		06:38:00		06:49:00		S03	E02	SF	15	20140804_0625-0651_big.avi\n	
16867	2014-08-06	07:13:00		07:14:00		07:20:00		S18	W09	SF	35	20140806_0702-0723_big.avi\n	
16868	2014-08-08	05:12:00		05:13:00		05:18:00		S18	W33	SF	15	\n	
16869	2014-08-08	09:04:00		09:14:00		09:18:00		S19	W35	SF	35	20140808_0852-0934_big.avi\n	
16870	2014-08-08	11:30:00		11:32:00		11:36:00		N11	E47	SF	75	20140808_1120-1137_big.avi\n	
16871	2014-08-08	12:54:00		12:57:00		13:05:00		S23	W33	SF	60	20140808_1244-1312_big.avi\n	
16872	2014-08-08	14:05:00		14:06:00		14:13:00		S17	W38	SF	60	20140808_1352-1423_big.avi\n	
16873	2014-08-09	07:53:00		07:53:00		07:54:00		N11	E35	SF	5	\n	
16874	2014-08-09	08:28:00		08:29:00		08:38:00		N11	E34	SF	10	20140809_0818-0834_big.avi\n	
16875	2014-08-09	09:02:00		09:02:00		09:14:00		N11	E34	SN	25	20140809_0850-0908_big.avi\n	
16876	2014-08-09	11:28:00	B	11:28:00	U	11:29:00		N12	E32	SF	15	20140809_1115-1130_big.avi\n	
16877	2014-08-10	06:36:00		06:37:00		06:43:00		S17	W11	SF	15	20140810_0634-0652_big.avi\n	
16878	2014-08-10	08:13:00		08:15:00		08:18:00		S18	W12	SF	20	20140810_0803-0819_big.avi\n	
16879	2014-08-10	10:05:00		10:07:00		10:14:00		S21	W12	SF	40	20140810_0955-1016_big.avi\n	
16880	2014-08-10	10:46:00		10:48:00		10:52:00		S18	W14	SF	40	20140810_1036-1050_big.avi\n	
16881	2014-08-10	13:06:00		13:08:00		13:11:00		N11	E21	SF	5	\n	
16882	2014-08-10	13:47:00		13:48:00		13:53:00		S21	W15	SF	15	\n	
16883	2014-08-11	06:22:00		06:24:00		06:31:00		S17	W23	SN	35	20140811_0612-0630_big.avi\n	
16884	2014-08-16	06:00:00	B	06:02:00	U	06:12:00		N12	E14	SF	40	20140816_0533-0609_big.avi\n	
16885	2014-08-17	05:44:00		05:45:00		05:47:00		S05	E26	SF	10	\n	
16886	2014-08-17	07:03:00		07:04:00		07:06:00		S18	W54	SF	80	20140817_0652-0707_big.avi\n	
16887	2014-08-17	13:41:00		13:42:00		13:52:00		S05	E21	SF	20	20140817_1329-1353_big.avi\n	
16888	2014-08-18	06:49:00		06:49:00		06:50:00		N12	W14	SF	15	20140818_0638-0653_big.avi\n	
16889	2014-08-18	09:41:00	B	09:43:00		09:45:00		N10	E55	SF	10	20140818_0930-0943_big.avi\n	
16890	2014-08-18	13:42:00		13:45:00		13:48:00		S11	E67	SF	50	\n	
16891	2014-08-20	08:07:00		08:11:00		08:15:00		N06	E51	SF	35	20140820_0759-0820_big.avi\n	
16892	2014-08-20	09:16:00	B	09:22:00		09:24:00		N06	E50	SF	50	\n	
16893	2014-08-21	13:29:00		13:32:00		13:52:00		N06	E36	SN	50	\n	
16894	2014-08-21	13:35:00		13:37:00		13:50:00		N12	E90	SF	20	\n	
16895	2014-08-21	14:47:00		14:48:00		14:50:00		N07	E36	SF	5	\n	
16896	2014-08-22	06:40:00	B	06:41:00	U	06:50:00		N10	E70	SF	25	20140822_0027-0718_big.avi\n	
16897	2014-08-24	05:29:00	B	05:47:00		06:00:00		N11	E42	SF	45	20140824_0445-0530_big.avi\n	
16898	2014-08-24	06:49:00		06:49:00		06:51:00		N10	E48	SF	5	\n	
16899	2014-08-24	07:25:00		07:35:00		08:02:00		N13	W22	SN	65	20140824_0720-0756_big.avi\n	
16900	2014-08-24	08:17:00		08:19:00		08:22:00		N10	E48	SF	20	20140824_0808-0823_big.avi\n	
16901	2014-08-27	08:32:00		08:33:00		08:39:00		N09	E02	SF	5	\n	
16902	2014-08-28	06:17:00	B	06:18:00	U	06:37:00		S17	E65	SF	15	20140828_0601-0752_big.avi\n	
16903	2014-08-28	12:31:00		12:33:00		13:09:00		S05	E14	SF	15	20140828_1221-1305_big.avi\n	
16904	2014-08-30	07:05:00	B	07:23:00		07:55:00		S15	E38	1F	110	20140830_0701-0729_big.avi\n	
16905	2014-08-30	07:11:00		07:15:00		07:30:00		N06	W38	SF	40	20140830_0701-0729_big.avi\n	
16906	2014-08-30	08:19:00	B	08:36:00		10:19:00		S15	E45	1F	120	20140830_0751-0931_big.avi\n	
16907	2014-08-30	08:40:00		08:40:00		08:50:00		N06	W38	SF	50	20140830_0829-0852_big.avi\n	
16908	2014-08-30	09:42:00		09:47:00		10:05:00		N11	W29	SF	65	20140830_0932-0959_big.avi\n	
16909	2014-08-30	10:16:00		10:18:00		10:19:00		N07	W39	SF	85	20140830_1002-1024_big.avi\n	
16910	2014-08-31	14:32:00	B	14:32:00	U	14:32:00		N08	W56	SF	60	\n	
16911	2014-09-04	10:02:00		10:04:00		10:08:00		S15	W27	SF	20	20140904_0950-1024_big.avi\n	
16912	2014-09-05	14:54:00		14:56:00		14:57:00		S09	W74	SF	30	20140905_0921-2137_big.avi\n	
16913	2014-09-07	12:02:00		12:10:00	U	12:10:00		S11	E38	SF	60	20140907_1154-1228_big.avi\n	
16914	2014-09-08	06:01:00		06:05:00		06:11:00		S09	E22	SF	20	20140908_0551-0609_big.avi\n	
16915	2014-09-08	07:18:00		07:21:00		07:32:00		S09	E22	SN	25	\n	
16916	2014-09-08	08:34:00		08:41:00		09:10:00		N12	E34	1F	130	20140908_0824-0910_big.avi\n	
16917	2014-09-08	09:34:00	B	09:34:00	U	09:34:00		N14	E37	SF	30	\n	
16918	2014-09-08	10:04:00		10:06:00		10:10:00		S19	E42	SF	20	20140908_0955-1013_big.avi\n	
16919	2014-09-08	11:53:00		11:53:00		11:57:00		N12	E33	SF	25	20140908_1143-1202_big.avi\n	
16920	2014-09-08	16:26:00		16:30:00		16:51:00		S15	E68	1N	110	\n	
16921	2014-09-09	06:25:00		06:30:00		06:50:00		N12	E23	SF	60	20140909_0619-0636_big.avi\n	
16922	2014-09-09	08:28:00		08:29:00		08:36:00		N13	E22	SF	50	20140909_0818-0830_big.avi\n	
16923	2014-09-09	12:21:00		12:22:00		12:50:00		S09	E10	SN	90	20140909_1209-1259_big.avi\n	
16924	2014-09-15	06:15:00		06:17:00		06:17:00		S20	W48	SF	35	\n	
16925	2014-09-17	15:02:00	B	15:07:00		15:09:00		N13	E11	SF	40	\n	
16926	2014-09-19	08:57:00		09:24:00	U	09:42:00		S08	E78	SF	20	20140919_0907-0926_big.avi\n	
16927	2014-09-21	06:33:00		06:35:00		06:40:00		N14	W55	SF	15	\n	
16928	2014-09-21	11:29:00		11:53:00		12:24:00		N12	W43	1F	200	20140921_1118-1303_big.avi\n	
16929	2014-09-24	08:49:00		08:50:00		08:58:00		S10	E33	SF	30	\n	
16930	2014-09-25	11:39:00		11:48:00		11:48:00		S11	W01	SF	5	\n	
16931	2014-09-25	14:26:00	B	14:30:00		14:37:00		N14	W04	SF	50	\n	
16932	2014-09-25	15:40:00	B	15:41:00		15:56:00		N16	W05	SF	30	\n	
16933	2014-09-25	15:40:00	B	15:41:00		15:56:00		S09	E11	SF	15	\n	
16934	2014-09-25	16:05:00		16:11:00		16:27:00		N14	W04	SF	50	20140925_1559-1615_big.avi\n	
16935	2014-09-27	06:56:00	B	06:56:00	B	07:26:00		S17	W16	SF	70	20140927_0637-0704_big.avi\n	
16936	2014-09-27	08:33:00		08:38:00		08:42:00		S14	W05	SF	35	20140927_0822-0840_big.avi\n	
16937	2014-09-27	09:03:00		09:07:00		09:13:00		S17	W18	SF	40	20140927_0855-0913_big.avi\n	
16938	2014-09-27	09:17:00		09:18:00		09:26:00		N14	W28	SF	40	20140927_0907-0924_big.avi\n	
16939	2014-09-27	12:20:00		12:20:00		12:21:00		S17	W20	SF	25	\n	
16940	2014-09-27	13:15:00		13:15:00		13:21:00		S17	W19	SF	40	20140927_1305-1353_big.avi\n	
16941	2014-09-27	13:28:00		13:32:00		13:52:00		S14	W15	SF	60	20140927_1305-1353_big.avi\n	
16942	2014-09-28	10:57:00		10:58:00		11:03:00		S11	W22	1N	140	20140928_1047-1102_big.avi\n	
16943	2014-09-28	13:06:00		13:06:00		13:09:00		S13	W26	SF	20	20140928_1253-1311_big.avi\n	
16944	2014-09-29	06:08:00	B	06:10:00		06:42:00		N10	E40	1F	110	20140929_0525-0640_big.avi\n	
16945	2014-09-29	06:19:00		06:23:00		06:33:00		S15	W42	SF	40	20140929_0525-0640_big.avi\n	
16946	2014-09-29	07:23:00		07:23:00		07:29:00		N14	E41	SF	15	20140929_0726-0750_big.avi\n	
16947	2014-09-29	07:31:00		07:37:00		07:50:00		N06	W00	SF	10	20140929_0726-0750_big.avi\n	
16948	2014-09-29	08:29:00		08:33:00		08:54:00		N06	W01	SF	40	20140929_0823-0853_big.avi\n	
16949	2014-09-29	08:34:00		08:37:00		08:54:00		N11	E39	SF	50	20140929_0823-0853_big.avi\n	
16950	2014-09-29	10:52:00		11:00:00		11:14:00		S15	W39	SF	95	20140929_1045-1109_big.avi\n	
16951	2014-09-29	12:07:00		12:24:00		13:00:00		S14	W41	SF	60	\n	
16952	2014-09-30	05:51:00	B	05:51:00	B	05:59:00		N11	E26	SF	20	20140930_0532-0555_big.avi\n	
16953	2014-09-30	06:06:00		06:07:00		06:16:00		N15	W63	SF	30	20140930_0556-0615_big.avi\n	
16954	2014-09-30	07:02:00		07:03:00		07:09:00		S12	W47	SF	25	20140930_0652-0708_big.avi\n	
16955	2014-09-30	07:48:00		07:54:00		08:06:00		S11	W47	SF	45	20140930_0738-0808_big.avi\n	
16956	2014-09-30	11:03:00		11:16:00		11:20:00		S15	E53	SF	60	20140930_1056-1122_big.avi\n	
16957	2014-10-03	07:38:00	B	07:38:00	B	08:07:00		S02	E05	SF	65	20141003_0721-0806_big.avi\n	
16958	2014-10-05	14:33:00		14:34:00		14:34:00		S11	W39	SF	35	\n	
16959	2014-10-07	07:22:00		07:25:00		07:41:00		N13	E43	SF	80	20141007_0657-0737_big.avi\n	
16960	2014-10-08	08:40:00	U	08:43:00	U	09:37:00		S14	W30	SF	25	20141008_0904-0944_big.avi\n	
16961	2014-10-08	09:38:00		09:41:00		09:52:00		N13	E28	SF	20	20141008_0904-0944_big.avi\n	
16962	2014-10-08	10:01:00		10:15:00		10:31:00		S13	W32	SF	15	\n	
16963	2014-10-09	06:13:00	B	06:14:00		06:20:00		S16	W46	SF	70	20141009_0603-0617_big.avi\n	
16964	2014-10-09	06:40:00		06:58:00		07:23:00		S16	W48	1N	180	20141009_0631-0721_big.avi\n	
16965	2014-10-09	07:36:00		07:41:00		08:05:00		S15	W47	SF	90	20141009_0726-0757_big.avi\n	
16966	2014-10-09	08:22:00		08:27:00		08:34:00		S15	W46	SF	60	20141009_0816-0851_big.avi\n	
16967	2014-10-09	08:43:00		09:26:00		10:06:00		S15	W49	1N	130	20141009_0909-1003_big.avi\n	
16968	2014-10-09	10:54:00		11:08:00		11:20:00		S16	W49	SF	70	20141009_1045-1115_big.avi\n	
16969	2014-10-09	11:58:00		12:08:00		12:21:00		S15	W49	SF	50	20141009_1155-1219_big.avi\n	
16970	2014-10-09	12:51:00		13:04:00		13:19:00		S16	W51	SF	50	20141009_1250-1306_big.avi\n	
16971	2014-10-09	15:18:00		15:18:00		15:35:00		S16	W52	SF	40	\n	
16972	2014-10-18	06:46:00		06:46:00		06:47:00		S14	E68	SF	30	20141018_0633-0649_big.avi\n	
16973	2014-10-18	07:35:00		07:49:00		09:10:00		S15	E65	SF	70	20141018_0652-0909_big.avi\n	
16974	2014-10-19	06:09:00	B	06:09:00	B	09:10:00		S15	E51	2F	400	20141019_0535-1020_big.avi\n	
16975	2014-10-19	08:02:00		08:04:00		08:16:00		N04	E20	SF	15	20141019_0752-0813_big.avi\n	
16976	2014-10-19	11:07:00		11:25:00		11:50:00		S11	E57	SF	40	20141019_1055-1148_big.avi\n	
16977	2014-10-19	12:07:00		12:14:00		12:51:00		S11	E57	SN	60	20141019_1158-1234_big.avi\n	
16978	2014-10-19	13:19:00		13:21:00		13:29:00		S09	W23	SF	20	\n	
16979	2014-08-25	07:48:00	B	07:52:00		07:57:00		N09	W37	SF	25	\n	
16980	2014-08-25	11:56:00	B	11:56:00	B	11:58:00		N13	E35	SF	10	20140825_1143-1202_big.avi\n	
16981	2014-08-25	12:52:00		12:52:00		13:07:00		N06	W38	SF	45	20140825_1242-1258_big.avi\n	
16982	2014-08-25	14:16:00		14:20:00		14:42:00		N09	W41	SN	90	\n	
16983	2014-08-25	14:46:00		15:15:00		15:18:00		N05	W37	1B	200	\n	
16984	2014-10-20	06:10:00	B	06:10:00	B	07:17:00		S11	E46	1F	160	20141020_0529-0618_big.avi\n	
16985	2014-10-20	08:30:00	B	08:34:00	U	08:34:00		S12	E44	SF	45	20141020_0801-0834_big.avi\n	
16986	2014-10-20	09:06:00	B	09:06:00	B	10:05:00		S13	E44	1B	250	20141020_0850-0948_big.avi\n	
16987	2014-10-20	11:23:00	B	11:31:00		11:42:00		S11	E45	SF	70	20141020_1107-1139_big.avi\n	
16988	2014-10-21	08:09:00	B	08:11:00		08:16:00		S09	E29	1F	125	20141021_0758-0814_big.avi\n	
16989	2014-10-21	10:30:00	B	10:30:00	U	10:30:00		S14	E36	SF	30	\n	
16990	2014-10-21	13:09:00	B	13:38:00		14:29:00		S15	E35	1B	185	\n	
16991	2014-10-22	08:19:00		08:21:00		08:52:00		S12	E16	SF	25	20141022_0808-0852_big.avi\n	
16992	2014-10-22	09:09:00	B	09:14:00		09:15:00		S11	E16	SF	90	\n	
16993	2014-10-22	12:04:00	B	12:04:00	B	12:06:00		S18	E12	SF	56	20141022_1150-1215_big.avi\n	
16994	2014-10-22	14:02:00		14:06:00		14:55:00		S14	E15	3B	670	20141022_1352-1450_big.avi\n	
16995	2014-10-22	14:10:00		14:11:00		14:20:00		N05	W23	SF	50	\n	
16996	2014-10-24	10:53:00	B	11:02:00		11:26:00		S10	W06	SF	70	\n	
16997	2014-10-24	13:55:00		13:55:00		14:03:00		S15	W17	SF	30	20141024_1357-1414_big.avi\n	
16998	2014-10-24	14:08:00		14:11:00		14:12:00		N06	E50	SF	60	20141024_1403-1419_big.avi\n	
16999	2014-10-24	14:47:00		14:52:00	D	14:52:00		S15	W18	SF	60	\n	
17000	2014-10-26	10:03:00	B	10:51:00	B	10:51:00		S14	W34	2N	500	20141026_0954-1118_big.avi\n	
17001	2014-10-27	13:27:00	B	13:27:00	B	13:52:00		S14	W55	1F	125	\n	
17002	2014-10-27	14:22:00	B	14:24:00		14:49:00		S15	W55	2B	550	\n	
17003	2014-10-28	06:39:00		06:40:00		06:41:00		S16	W60	SF	15	20141028_0623-0652_big.avi\n	
17004	2014-10-28	07:03:00		07:04:00		07:06:00		S15	W57	SF	20	20141028_0652-0709_big.avi\n	
17005	2014-10-28	08:23:00		08:24:00		08:29:00		S19	W62	SN	85	20141028_0810-0830_big.avi\n	
17006	2014-10-28	08:47:00		08:49:00		08:57:00		S16	W60	SN	25	20141028_0837-0856_big.avi\n	
17007	2014-10-28	09:37:00		09:39:00		09:47:00		S16	W61	SF	30	20141028_0928-0945_big.avi\n	
17008	2014-10-28	10:24:00		10:25:00		10:40:00		S14	W61	SF	20	20141028_1014-1047_big.avi\n	
17009	2014-10-28	11:04:00		11:06:00		11:13:00		S15	W63	SF	80	20141028_1052-1116_big.avi\n	
17010	2014-10-28	12:18:00		12:21:00		12:36:00		N09	E01	SF	40	20141028_1208-1234_big.avi\n	
17011	2014-10-28	13:02:00		13:03:00		13:09:00		S15	W65	SF	35	20141028_1236-1339_big.avi\n	
17012	2014-10-28	13:30:00		13:31:00		13:36:00		S16	W63	SF	20	20141028_1236-1339_big.avi\n	
17013	2014-10-28	13:59:00		13:59:00		14:11:00		S15	W72	SF	30	20141028_1348-1429_big.avi\n	
17014	2014-10-29	07:57:00		07:57:00		08:01:00		S16	E71	SF	20	20141029_0758-0834_big.avi\n	
17015	2014-10-30	13:06:00		13:10:00		13:18:00		S04	E70	SN	80	20141030_1254-1317_big.avi\n	
17016	2014-10-30	13:59:00		14:04:00		14:07:00		S14	E56	SF	15	20141030_1348-1411_big.avi\n	
17017	2014-11-01	08:18:00		08:19:00		08:34:00		N12	W00	SF	30	\n	
17018	2014-11-01	13:34:00		13:49:00		14:08:00		S05	E42	1N	120	\n	
17019	2014-11-02	08:53:00		08:54:00		08:55:00		N12	E01	SF	10	\n	
17020	2014-11-02	13:07:00		13:11:00		13:19:00		S04	E29	SF	20	\n	
17021	2014-11-02	13:56:00		14:03:00		14:10:00		S02	E28	SF	20	\n	
17022	2014-11-03	07:06:00		07:07:00		07:10:00		S03	E18	SF	30	20141103_0656-0709_big.avi\n	
17023	2014-11-03	07:18:00		07:18:00		07:20:00		S03	E18	SF	10	\n	
17024	2014-11-03	08:48:00		08:48:00		08:59:00		S02	E17	SF	10	\n	
17025	2014-11-03	12:21:00		12:27:00		12:50:00		S02	E17	SN	85	\n	
17026	2014-11-09	07:29:00	B	07:29:00	B	07:44:00		N18	E18	SF	70	20141109_0707-0740_big.avi\n	
17027	2014-11-09	09:51:00		09:57:00		10:52:00		N15	E16	SN	25	20141109_0938-1013_big.avi\n	
17028	2014-11-16	07:45:00	B	07:45:00	B	07:46:00		S11	E50	SF	30	20141116_0724-0814_big.avi\n	
17029	2014-11-16	09:08:00		09:18:00		09:26:00		S11	E50	SN	70	20141116_0858-1025_big.avi\n	
17030	2014-11-16	09:45:00		10:04:00		10:19:00		S11	E50	SF	60	20141116_0858-1025_big.avi\n	
17031	2014-11-16	10:39:00		10:48:00		11:00:00		S09	E20	SF	25	20141116_1033-1100_big.avi\n	
17032	2014-11-16	10:46:00		10:49:00		10:55:00		S09	E41	SF	65	20141116_1033-1100_big.avi\n	
17033	2014-11-16	13:41:00		13:43:00		13:45:00		S14	E37	SF	40	\n	
17034	2014-11-17	08:51:00		08:55:00		08:58:00		S13	E30	SF	15	20141117_0842-0922_big.avi\n	
17035	2014-11-17	09:39:00		09:40:00		09:41:00		S15	E42	SF	30	\n	
17036	2014-11-19	10:16:00		10:17:00		10:25:00		S13	E14	SF	15	\n	
17037	2014-11-19	14:15:00		14:16:00	U	14:17:00		S11	E06	SF	35	\n	
17038	2014-11-20	09:39:00		09:45:00		09:52:00		S14	E01	SF	25	20141120_0936-1011_big.avi\n	
17039	2014-11-20	11:26:00		11:28:00		11:32:00		N13	E66	SF	30	20141120_1115-1132_big.avi\n	
17040	2014-11-22	09:58:00	B	09:58:00	B	10:37:00		S11	W31	SF	70	20141122_0946-1022_big.avi\n	
17041	2014-11-23	08:54:00		08:55:00		09:00:00		S17	E80	SF	25	\n	
17042	2014-11-23	10:40:00		10:45:00	U	10:51:00		S18	E81	SF	25	\n	
17043	2014-11-24	08:44:00		08:45:00		08:51:00		S10	E24	SF	25	20141124_0834-0851_big.avi\n	
17044	2014-11-24	09:40:00		09:41:00		09:50:00		S17	E67	SF	25	20141124_0927-0951_big.avi\n	
17045	2014-11-24	10:55:00		11:00:00		11:04:00		S16	E65	SF	50	\n	
17046	2014-11-28	08:56:00	U	09:08:00		09:17:00		N04	W24	SF	10	\n	
17047	2014-11-28	09:52:00		09:52:00		10:01:00		N04	W24	SF	25	20141128_0927-1017_big.avi\n	
17048	2014-11-28	10:26:00		10:59:00		11:15:00		N04	W24	SF	30	\n	
17049	2014-11-28	11:17:00		11:17:00		11:27:00		S18	E53	SF	25	\n	
