
SXT PFI file (at ISAS);SXT flare mode data;TRACE data
Date;t<sub>st_sx</sub>;t<sub>en_sx</sub>;GOES;N<sub>img</sub>;X<sub>c</sub>;Y<sub>c</sub>;t<sub>st</sub>;t<sub>en</sub>;t<sub>cl</sub>;WL<sub>dom</sub>;X<sub>c</sub>;Y<sub>c</sub>;N<sub>171</sub>;N<sub>195</sub>;N<sub>284</sub>;N<sub>1600</sub>;N<sub>1216</sub>;N<sub>WL</sub>
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980906.0004.gif">f1/9809/spr980906.0004</a>;6-SEP-98;00:23:57;00:33:49;C2.8;149;454.8;-401.2;23:54:39;01:03:39;00:23:34;1216 A;308.0;-493.0;0;52;0;0;70;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980906.0141.gif">f1/9809/spr980906.0141</a>;6-SEP-98;02:12:17;02:22:09;C2.5;152;492.0;-456.1;01:42:34;02:51:39;02:12:39;1216 A;308.0;-493.0;0;50;0;0;70;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980910.2034.gif">f1/9809/spr980910.2034</a>;10-SEP-98;21:32:56;21:36:22;C2.3;53;882.6;-382.1;21:03:38;22:05:38;21:32:45;1216 A;801.0;-479.0;43;43;0;0;63;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980920.0218.gif">f1/9809/spr980920.0218</a>;20-SEP-98;02:38:28;03:22:34;M2.0;290;-790.9;277.7;02:08:37;03:52:24;02:38:10;171 A;-650.0;242.0;246;0;0;166;165;166
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980920.0846.gif">f1/9809/spr980920.0846</a>;20-SEP-98;09:48:36;09:51:16;C1.6;41;-109.7;-588.4;09:18:49;10:21:16;09:48:54;1600 A;-84.0;-533.0;88;0;44;100;100;99
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980923.0623.gif">f1/9809/spr980923.0623</a>;23-SEP-98;06:45:20;07:17:02;M7.0;509;-183.6;203.8;06:15:36;07:46:36;06:47:35;284 A;-86.0;236.0;0;59;60;6;0;6
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc980930.1313.gif">f1/9809/spr980930.1313</a>;30-SEP-98;13:16:22;14:07:14;M2.9;699;932.2;275.0;14:21:24;14:36:45;14:21:24;171 A;898.0;402.0;34;0;0;18;17;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981007.1505.gif">f1/9810/spr981007.1505</a>;7-OCT-98;15:19:01;15:28:51;C2.5;91;5.6;210.1;15:07:36;15:58:36;15:18:57;1600 A;-86.0;236.0;0;84;42;93;0;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981103.1908.gif">f1/9811/spr981103.1908</a>;3-NOV-98;19:14:19;19:50:25;M1.1;209;-78.2;278.5;18:44:30;20:19:51;19:14:27;Wht-Lht;-227.0;164.0;76;76;0;0;0;177
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981104.0628.gif">f1/9811/spr981104.0628</a>;4-NOV-98;07:19:09;07:29:01;C1.7;130;2.7;279.2;06:49:40;07:58:56;07:19:04;Wht-Lht;-136.0;149.0;52;50;0;0;0;129
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981104.1256.gif">f1/9811/spr981104.1256</a>;4-NOV-98;13:00:53;13:22:51;C3.3;256;106.6;255.5;12:31:00;13:48:03;12:59:40;171 A;-75.0;238.0;98;0;0;21;0;40
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981105.0015.gif">f1/9811/spr981105.0015</a>;5-NOV-98;00:23:41;01:20:17;C4.7;328;166.0;266.9;23:53:46;01:47:49;00:24:56;171 A;15.0;243.0;160;0;0;33;0;64
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981106.1819.gif">f1/9811/spr981106.1819</a>;6-NOV-98;18:50:13;19:00:01;C3.7;117;538.6;209.1;18:20:26;19:29:53;18:50:16;1600 A;489.0;220.0;25;27;0;131;0;11
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981107.0853.gif">f1/9811/spr981107.0853</a>;7-NOV-98;09:44:48;09:54:52;C2.4;159;632.8;210.7;09:16:17;10:24:45;09:44:51;171 A;624.0;242.0;118;118;0;109;0;108
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981107.1030.gif">f1/9811/spr981107.1030</a>;7-NOV-98;10:36:38;11:11:40;M2.5;295;586.4;282.1;10:12:12;11:35:43;10:38:48;195 A;624.0;242.0;155;158;0;114;0;114
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981122.0635.gif">f1/9811/spr981122.0635</a>;22-NOV-98;06:39:34;06:59:30;X3.8;330;843.2;-446.9;06:10:07;07:29:29;06:32:07;1600 A;814.0;-450.0;75;0;0;95;0;95
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981122.1617.gif">f1/9811/spr981122.1617</a>;22-NOV-98;16:21:26;16:50:01;X2.6;469;861.0;-453.9;15:51:56;17:19:29;16:14:36;1600 A;879.0;-461.0;90;0;0;110;0;110
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981122.2108.gif">f1/9811/spr981122.2108</a>;22-NOV-98;21:42:23;22:10:21;M1.4;196;862.8;-466.2;21:34:58;22:39:59;21:42:39;1600 A;879.0;-461.0;73;0;0;102;0;102
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981123.0513.gif">f1/9811/spr981123.0513</a>;23-NOV-98;05:58:19;06:10:05;C5.0;158;855.0;-487.0;05:40:17;06:40:01;05:58:05;1600 A;879.0;-461.0;79;0;0;111;0;111
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981123.0650.gif">f1/9811/spr981123.0650</a>;23-NOV-98;06:55:17;07:28:27;X1.4;547;872.0;-446.1;06:25:18;07:58:03;06:48:21;1600 A;879.0;-461.0;91;0;0;119;0;119
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981124.0215.gif">f1/9811/spr981124.0215</a>;24-NOV-98;02:19:33;02:47:31;X1.1;577;860.4;-477.2;01:49:36;02:59:56;02:13:56;171 A;879.0;-461.0;75;0;0;74;0;75
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981226.0407.gif">f1/9812/spr981226.0407</a>;26-DEC-98;05:11:21;05:17:47;C2.5;97;-690.0;476.5;04:41:40;05:47:17;05:19:37;1600 A;-727.0;476.0;52;0;0;55;0;55
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981226.0858.gif">f1/9812/spr981226.0858</a>;26-DEC-98;09:27:29;09:56:17;C3.0;301;-711.9;477.9;08:57:32;10:25:59;09:27:34;1600 A;-727.0;476.0;68;0;0;99;0;99
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981226.1349.gif">f1/9812/spr981226.1349</a>;26-DEC-98;14:51:49;15:00:09;C3.2;112;-640.4;456.8;14:21:53;15:29:47;15:02:12;1600 A;-668.0;448.0;55;0;0;59;0;59
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981228.0439.gif">f1/9812/spr981228.0439</a>;28-DEC-98;05:16:11;05:50:59;M3.3;317;-420.0;513.8;04:46:44;06:20:59;05:16:27;1600 A;-443.0;489.0;93;0;0;105;0;105
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981228.1736.gif">f1/9812/spr981228.1736</a>;28-DEC-98;18:06:40;18:14:44;C5.2;104;-298.8;486.0;17:36:42;18:14:08;18:06:57;1600 A;-377.0;457.0;62;0;0;64;0;64
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981228.2227.gif">f1/9812/spr981228.2227</a>;28-DEC-98;23:17:02;23:40:48;M2.2;373;-249.8;494.8;22:47:27;00:10:45;23:00:45;171 A;-338.0;481.0;69;0;0;68;0;69
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981229.0633.gif">f1/9812/spr981229.0633</a>;29-DEC-98;07:41:58;07:46:00;C2.7;43;-151.6;480.4;07:46:59;08:15:44;07:46:59;1600 A;-277.0;512.0;51;0;0;53;0;53
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981230.1141.gif">f1/9812/spr981230.1141</a>;30-DEC-98;12:17:38;12:27:50;C3.1;155;85.1;498.2;11:47:39;12:57:39;12:17:38;1600 A;99.0;493.0;53;0;0;54;0;54
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981230.1456.gif">f1/9812/spr981230.1456</a>;30-DEC-98;15:25:32;15:35:26;C1.9;132;112.5;479.9;14:56:04;15:33:34;15:25:48;171 A;99.0;493.0;63;0;0;61;0;63
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc981231.1021.gif">f1/9812/spr981231.1021</a>;31-DEC-98;10:38:58;10:40:58;C1.9;30;245.7;493.5;10:09:09;10:58:47;10:38:49;1600 A;231.0;521.0;65;0;0;88;0;88
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990101.1353.gif">f1/9901/spr990101.1353</a>;1-JAN-99;13:58:36;14:14:14;C7.8;126;643.3;402.0;13:29:03;14:29:57;13:58:27;1600 A;528.0;478.0;109;0;0;111;0;111
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990103.0758.gif">f1/9901/spr990103.0758</a>;3-JAN-99;08:15:24;09:05:08;C8.9;214;838.4;375.3;07:45:32;09:35:05;08:15:14;1600 A;720.0;450.0;105;0;0;137;0;136
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990103.1426.gif">f1/9901/spr990103.1426</a>;3-JAN-99;14:52:48;15:22:44;C6.3;148;862.8;458.7;14:23:03;15:52:40;14:53:01;1600 A;800.0;446.0;91;0;0;94;0;94
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990106.1201.gif">f1/9901/spr990106.1201</a>;6-JAN-99;12:24:14;12:33:58;C1.3;124;887.1;405.7;11:54:14;12:40:05;12:24:02;Wht-Lht;881.0;434.0;82;0;0;83;0;84
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990116.0809.gif">f1/9901/spr990116.0809</a>;16-JAN-99;09:02:30;09:12:22;C2.2;145;-606.9;366.3;08:32:51;09:42:18;08:59:58;1600 A;-626.0;397.0;34;0;0;69;0;69
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990116.1123.gif">f1/9901/spr990116.1123</a>;16-JAN-99;12:11:08;12:20:54;M1.4;159;-519.3;387.4;11:41:10;12:50:37;12:10:55;1600 A;-552.0;387.0;58;0;0;66;0;66
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990116.1437.gif">f1/9901/spr990116.1437</a>;16-JAN-99;14:42:10;14:49:54;C4.3;117;-552.3;374.6;14:24:16;15:06:10;14:42:07;1600 A;-552.0;387.0;68;0;0;69;0;69
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990116.1928.gif">f1/9901/spr990116.1928</a>;16-JAN-99;19:53:50;20:30:26;M1.3;222;-460.8;392.3;19:24:07;21:00:15;19:53:34;1600 A;-535.0;405.0;85;0;0;114;0;114
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990117.0334.gif">f1/9901/spr990117.0334</a>;17-JAN-99;03:38:14;03:46:00;C3.4;125;-394.6;396.4;03:21:28;04:15:58;03:38:27;1600 A;-465.0;386.0;92;0;0;99;0;98
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990117.0511.gif">f1/9901/spr990117.0511</a>;17-JAN-99;05:22:28;05:32:28;C2.0;148;-394.7;414.0;04:58:24;06:02:08;05:22:17;1600 A;-465.0;386.0;90;0;0;109;0;109
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990117.1944.gif">f1/9901/spr990117.1944</a>;17-JAN-99;19:53:46;20:03:40;C6.2;125;-276.5;425.5;19:31:42;20:33:07;19:53:46;1600 A;-332.0;409.0;81;0;0;111;0;111
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990118.0703.gif">f1/9901/spr990118.0703</a>;18-JAN-99;07:55:33;08:06:05;M2.1;159;-153.2;432.2;07:25:45;08:35:33;07:55:20;1600 A;-225.0;394.0;42;0;0;71;0;71
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990119.0718.gif">f1/9901/spr990119.0718</a>;19-JAN-99;08:04:31;08:14:23;C3.4;148;-96.2;451.4;07:34:34;08:07:30;08:04:34;1600 A;41.0;436.0;50;0;0;99;0;99
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990122.0628.gif">f1/9901/spr990122.0628</a>;22-JAN-99;07:04:01;07:13:57;C2.8;88;659.3;441.8;06:34:10;07:27:11;07:03:51;1600 A;600.0;397.0;71;0;0;99;0;99
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990126.1849.gif">f1/9901/spr990126.1849</a>;26-JAN-99;18:54:14;19:49:56;NoGOES;211;872.1;334.7;18:47:23;19:54:46;18:54:04;1600 A;835.0;388.0;100;0;0;125;0;125
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990221.0923.gif">f1/9902/spr990221.0923</a>;21-FEB-99;09:41:11;09:59:07;C8.7;90;-283.1;423.0;09:11:27;10:28:49;09:41:08;1600 A;-261.0;449.0;105;0;0;118;0;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990318.0424.gif">f1/9903/spr990318.0424</a>;18-MAR-99;05:21:39;05:28:11;NoGOES;104;700.7;449.9;04:51:39;05:57:36;05:21:39;1600 A;755.0;398.0;94;73;0;97;0;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990408.0447.gif">f1/9904/spr990408.0447</a>;8-APR-99;05:18:17;05:28:07;C1.0;149;-351.3;454.9;04:48:48;05:57:39;05:18:29;171 A;-332.0;409.0;78;48;2;66;0;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990408.0801.gif">f1/9904/spr990408.0801</a>;8-APR-99;08:39:07;09:00:27;C7.2;215;-311.2;455.4;08:09:13;09:29:25;08:39:18;171 A;-315.0;420.0;217;37;2;58;0;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990408.1115.gif">f1/9904/spr990408.1115</a>;8-APR-99;11:20:55;11:29:45;C2.0;133;-302.8;455.1;10:51:31;11:59:27;11:20:30;1600 A;-315.0;420.0;65;65;1;77;0;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990503.2210.gif">f1/9905/spr990503.2210</a>;3-MAY-99;23:10:06;23:19:58;M2.0;156;802.3;362.9;22:40:31;23:48:33;23:09:19;1216 A;879.0;297.0;52;0;52;0;84;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990506.1943.gif">f1/9905/spr990506.1943</a>;6-MAY-99;20:25:47;20:35:51;B8.8;119;-900.3;327.8;19:56:43;21:05:38;20:25:32;1216 A;-957.0;136.0;44;0;44;11;73;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990506.2120.gif">f1/9905/spr990506.2120</a>;6-MAY-99;22:00:29;22:10:51;C3.2;158;-901.3;337.4;21:31:18;22:40:00;22:00:55;1216 A;-957.0;136.0;57;0;57;0;72;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990507.0348.gif">f1/9905/spr990507.0348</a>;7-MAY-99;04:31:27;04:56:43;M3.3;320;-899.8;328.7;04:01:42;04:29:38;04:29:38;1216 A;-957.0;136.0;47;0;0;0;49;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990507.1330.gif">f1/9905/spr990507.1330</a>;7-MAY-99;14:25:25;14:37:15;C7.5;148;366.5;355.8;14:19:42;15:06:47;14:24:47;1216 A;294.0;340.0;27;0;0;0;34;1
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990508.0049.gif">f1/9905/spr990508.0049</a>;8-MAY-99;01:02:21;01:15:07;C3.4;159;787.6;347.8;00:32:45;01:44:54;01:02:25;1216 A;930.0;338.0;59;0;60;0;70;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990508.0226.gif">f1/9905/spr990508.0226</a>;8-MAY-99;02:50:25;03:00:21;C3.2;150;812.4;338.0;02:21:13;03:29:33;02:49:58;1216 A;930.0;338.0;64;0;63;0;65;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990511.2059.gif">f1/9905/spr990511.2059</a>;11-MAY-99;21:46:50;22:04:22;C4.7;142;-884.1;-329.3;21:17:55;22:33:02;21:46:11;1216 A;-949.0;-333.0;37;0;37;0;55;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990526.0826.gif">f1/9905/spr990526.0826</a>;26-MAY-99;08:56:11;09:06:09;C2.8;141;-671.0;319.8;08:26:30;09:35:58;08:56:15;171 A;-673.0;331.0;150;0;0;17;17;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990527.1645.gif">f1/9905/spr990527.1645</a>;27-MAY-99;16:49:41;17:04:39;C7.5;147;-469.5;396.6;16:19:51;17:34:34;16:49:48;171 A;-496.0;353.0;181;0;0;17;17;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990611.1036.gif">f1/9906/spr990611.1036</a>;11-JUN-99;11:14:03;11:38:59;C7.1;132;177.0;308.4;10:44:28;12:08:06;11:13:48;1600 A;194.0;325.0;91;62;1;96;3;96
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990618.0546.gif">f1/9906/spr990618.0546</a>;18-JUN-99;06:39:00;06:48:38;C2.9;124;-159.8;592.6;06:10:28;07:18:18;06:38:55;1600 A;-170.0;549.0;49;9;9;93;0;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990622.1803.gif">f1/9906/spr990622.1803</a>;22-JUN-99;18:20:31;19:08:01;M1.8;247;-547.4;363.9;18:02:27;19:37:57;18:20:26;1216 A;-496.0;353.0;30;30;30;0;148;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990623.0659.gif">f1/9906/spr990623.0659</a>;23-JUN-99;07:04:15;07:35:45;M1.7;143;-582.9;331.4;06:34:28;08:05:16;07:04:29;1216 A;-735.0;210.0;29;29;29;0;144;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990624.2325.gif">f1/9906/spr990624.2325</a>;24-JUN-99;23:37:36;23:39:14;C2.7;24;-396.0;349.2;23:07:53;00:08:54;23:38:13;1216 A;-375.0;293.0;15;55;15;67;107;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990626.0432.gif">f1/9906/spr990626.0432</a>;26-JUN-99;05:10:58;05:20:44;M2.5;128;-39.9;336.3;04:52:29;05:28:58;05:10:53;195 A;-220.0;325.0;72;82;72;73;2;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990626.1100.gif">f1/9906/spr990626.1100</a>;26-JUN-99;11:51:22;12:01:02;C3.1;121;50.2;329.7;11:21:32;12:30:50;11:50:13;1600 A;-160.0;281.0;69;44;69;99;4;4
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990626.1237.gif">f1/9906/spr990626.1237</a>;26-JUN-99;13:31:32;13:41:04;C3.1;120;-128.3;316.4;13:01:48;14:10:45;13:31:22;1600 A;-134.0;290.0;60;43;61;95;3;3
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990626.1551.gif">f1/9906/spr990626.1551</a>;26-JUN-99;16:46:12;16:55:52;C4.3;123;90.7;320.2;16:16:34;17:25:29;16:43:39;1600 A;-121.0;294.0;38;42;37;81;3;3
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990628.0012.gif">f1/9906/spr990628.0012</a>;28-JUN-99;00:32:12;00:41:48;C4.1;99;189.4;359.6;00:02:51;00:59:41;00:32:11;1600 A;146.0;276.0;55;4;54;66;2;2
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990629.1323.gif">f1/9906/spr990629.1323</a>;29-JUN-99;14:11:24;14:20:58;C3.8;81;-25.6;233.3;13:41:32;14:50:18;14:11:37;1600 A;-7.0;244.0;79;1;1;91;0;91
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990701.0057.gif">f1/9907/spr990701.0057</a>;1-JUL-99;01:44:31;01:54:03;C5.6;124;228.8;-296.3;01:14:35;02:23:50;01:44:33;171 A;175.0;-263.0;126;1;1;87;1;87
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990702.0111.gif">f1/9907/spr990702.0111</a>;2-JUL-99;01:32:23;02:02:39;M2.6;228;-104.8;-458.3;01:41:08;02:32:23;01:41:08;171 A;-81.0;-467.0;107;0;0;73;1;73
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990702.0248.gif">f1/9907/spr990702.0248</a>;2-JUL-99;03:21:31;03:31:05;C2.4;92;-85.3;-461.8;02:51:41;03:44:00;03:21:40;171 A;-81.0;-467.0;87;1;1;86;1;86
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990704.2240.gif">f1/9907/spr990704.2240</a>;4-JUL-99;23:24:54;23:31:14;C9.6;84;479.5;-457.3;22:55:29;00:00:00;23:25:15;171 A;455.0;-434.0;100;1;1;60;1;60
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990705.1627.gif">f1/9907/spr990705.1627</a>;5-JUL-99;17:14:36;17:23:22;C3.4;119;588.2;-447.3;16:45:07;17:47:40;17:14:33;171 A;612.0;-428.0;91;1;1;58;1;58
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990705.1804.gif">f1/9907/spr990705.1804</a>;5-JUL-99;18:30:54;18:57:50;M1.3;234;574.0;-450.2;18:01:44;19:22:23;18:31:01;171 A;612.0;-428.0;139;1;1;65;1;65
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990722.2023.gif">f1/9907/spr990722.2023</a>;22-JUL-99;20:57:41;21:25:15;C7.2;130;956.4;443.9;20:28:53;21:54:16;20:57:40;1600 A;838.0;228.0;59;59;1;90;0;1
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990725.1300.gif">f1/9907/spr990725.1300</a>;25-JUL-99;13:08:58;14:01:30;M2.5;503;796.1;550.6;12:39:08;14:31:06;13:08:28;195 A;729.0;635.0;242;244;0;10;135;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990804.1830.gif">f1/9908/spr990804.1830</a>;4-AUG-99;18:33:36;18:57:12;C7.2;145;376.2;376.7;18:03:44;19:27:12;18:33:26;195 A;362.0;280.0;34;239;0;221;0;0
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990813.1859.gif">f1/9908/spr990813.1859</a>;13-AUG-99;19:30:52;19:40:10;C3.3;125;426.5;-348.0;19:01:01;20:08:46;19:30:56;195 A;438.0;-343.0;1;79;1;39;1;39
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990817.1153.gif">f1/9908/spr990817.1153</a>;17-AUG-99;12:49:21;12:59:03;C2.6;106;-522.7;324.8;12:19:52;13:28:32;12:49:27;171 A;-504.0;237.0;124;2;2;95;2;94
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990908.1200.gif">f1/9909/spr990908.1200</a>;8-SEP-99;12:13:44;12:37:20;M1.4;121;-748.1;133.4;11:44:02;13:06:56;12:13:45;1600 A;-753.0;159.0;4;4;0;211;208;4
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc990919.2231.gif">f1/9909/spr990919.2231</a>;19-SEP-99;23:06:58;23:16:36;C9.7;126;880.8;296.2;22:37:14;23:46:10;23:06:56;171 A;865.0;328.0;90;0;0;53;0;1
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc991020.0502.gif">f1/9910/spr991020.0502</a>;20-OCT-99;05:56:48;06:05:48;M1.0;161;649.3;242.1;05:47:25;06:35:19;05:56:52;195 A;718.0;184.0;1;198;1;21;0;1
<a href="http://www.lmsal.com/nitta/sxt_trace_flares/gif/lc991021.1809.gif">f1/9910/spr991021.1809</a>;21-OCT-99;19:08:01;19:14:05;C4.4;61;885.3;301.9;18:38:36;19:43:43;19:07:58;171 A;838.0;228.0;90;1;1;49;0;2
