"------------------------------------------------------------------------"
"Julian Date,  Rotation,  year,  mo,  dy,   Obs.,   Adj.,    URSI-D"
2442464.20,  1625.0599,  1975,  02,  20,   71.1,   69.5,   62.6 
2442465.20,  1625.0965,  1975,  02,  21,   70.4,   68.9,   62.0 
2442466.20,  1625.1331,  1975,  02,  22,   69.8,   68.3,   61.5 
2442467.20,  1625.1697,  1975,  02,  23,   69.8,   68.3,   61.5 
2442468.20,  1625.2062,  1975,  02,  24,   70.1,   68.7,   61.8 
2442469.20,  1625.2428,  1975,  02,  25,   70.8,   69.4,   62.4 
2442470.20,  1625.2794,  1975,  02,  26,   70.2,   68.8,   61.9 
2442471.20,  1625.3160,  1975,  02,  27,   70.7,   69.3,   62.4 
2442472.20,  1625.3526,  1975,  02,  28,   69.9,   68.6,   61.7 
2442473.20,  1625.3892,  1975,  03,  01,   72.0,   70.7,   63.6 
2442474.20,  1625.4257,  1975,  03,  02,   73.7,   72.4,   65.2 
2442475.20,  1625.4623,  1975,  03,  03,   74.7,   73.4,   66.1 
2442476.20,  1625.4989,  1975,  03,  04,   74.0,   72.8,   65.5 
2442477.20,  1625.5355,  1975,  03,  05,   72.5,   71.3,   64.2 
2442478.20,  1625.5721,  1975,  03,  06,   73.5,   72.4,   65.1 
2442479.20,  1625.6087,  1975,  03,  07,   73.0,   71.9,   64.7 
2442480.20,  1625.6453,  1975,  03,  08,   73.5,   72.4,   65.2 
2442481.20,  1625.6819,  1975,  03,  09,   74.8,   73.7,   66.4 
2442482.20,  1625.7185,  1975,  03,  10,   74.3,   73.3,   66.0 
2442483.20,  1625.7551,  1975,  03,  11,   74.0,   73.0,   65.7 
2442484.20,  1625.7917,  1975,  03,  12,   75.1,   74.2,   66.7 
2442485.20,  1625.8283,  1975,  03,  13,   76.5,   75.6,   68.0 
2442486.20,  1625.8649,  1975,  03,  14,   75.8,   74.9,   67.4 
2442487.20,  1625.9015,  1975,  03,  15,   74.2,   73.4,   66.1 
2442488.20,  1625.9381,  1975,  03,  16,   76.8,   76.0,   68.4 
2442489.20,  1625.9747,  1975,  03,  17,   76.1,   75.4,   67.8 
2442490.20,  1626.0113,  1975,  03,  18,   74.9,   74.2,   66.8 
2442491.20,  1626.0479,  1975,  03,  19,   73.5,   72.9,   65.6 
2442492.20,  1626.0845,  1975,  03,  20,   72.5,   71.9,   64.7 
2442493.20,  1626.1211,  1975,  03,  21,   71.7,   71.2,   64.0 
2442494.20,  1626.1578,  1975,  03,  22,   69.8,   69.3,   62.4 
2442495.20,  1626.1944,  1975,  03,  23,   68.0,   67.6,   60.8 
2442496.20,  1626.2310,  1975,  03,  24,   67.8,   67.4,   60.7 
2442497.20,  1626.2676,  1975,  03,  25,   67.8,   67.4,   60.7 
2442498.20,  1626.3043,  1975,  03,  26,   68.9,   68.6,   61.7 
2442499.20,  1626.3409,  1975,  03,  27,   67.6,   67.3,   60.6 
2442500.20,  1626.3775,  1975,  03,  28,   68.0,   67.7,   61.0 
2442501.20,  1626.4142,  1975,  03,  29,   69.2,   69.0,   62.1 
2442502.20,  1626.4508,  1975,  03,  30,   69.1,   68.9,   62.0 
2442503.20,  1626.4875,  1975,  03,  31,   70.6,   70.5,   63.4 
2442504.20,  1626.5241,  1975,  04,  01,   70.3,   70.2,   63.2 
2442505.20,  1626.5607,  1975,  04,  02,   71.3,   71.2,   64.1 
2442506.20,  1626.5974,  1975,  04,  03,   72.2,   72.2,   65.0 
2442507.20,  1626.6340,  1975,  04,  04,   72.9,   72.9,   65.6 
2442508.20,  1626.6707,  1975,  04,  05,   73.6,   73.7,   66.3 
2442509.20,  1626.7074,  1975,  04,  06,   73.6,   73.7,   66.3 
2442510.20,  1626.7440,  1975,  04,  07,   74.2,   74.4,   66.9 
2442511.20,  1626.7807,  1975,  04,  08,   73.4,   73.6,   66.2 
2442512.20,  1626.8173,  1975,  04,  09,   73.2,   73.4,   66.1 
2442513.20,  1626.8540,  1975,  04,  10,   72.1,   72.4,   65.1 
2442514.20,  1626.8907,  1975,  04,  11,   71.9,   72.2,   65.0 
2442515.20,  1626.9273,  1975,  04,  12,   70.4,   70.8,   63.7 
2442516.20,  1626.9640,  1975,  04,  13,   70.3,   70.7,   63.6 
2442517.20,  1627.0007,  1975,  04,  14,   69.3,   69.7,   62.8 
2442518.20,  1627.0374,  1975,  04,  15,   69.2,   69.7,   62.7 
2442519.20,  1627.0740,  1975,  04,  16,   68.7,   69.2,   62.3 
2442520.20,  1627.1107,  1975,  04,  17,   69.0,   69.5,   62.6 
2442521.20,  1627.1474,  1975,  04,  18,   67.7,   68.3,   61.4 
2442522.20,  1627.1841,  1975,  04,  19,   66.9,   67.5,   60.7 
2442523.20,  1627.2208,  1975,  04,  20,   67.3,   67.9,   61.1 
2442524.20,  1627.2575,  1975,  04,  21,   67.5,   68.2,   61.4 
2442525.20,  1627.2942,  1975,  04,  22,   67.1,   67.8,   61.0 
2442526.20,  1627.3309,  1975,  04,  23,   68.0,   68.8,   61.9 
2442527.20,  1627.3676,  1975,  04,  24,   68.5,   69.3,   62.4 
2442528.20,  1627.4043,  1975,  04,  25,   70.8,   71.7,   64.5 
2442529.20,  1627.4410,  1975,  04,  26,   71.2,   72.1,   64.9 
2442530.20,  1627.4777,  1975,  04,  27,   73.4,   74.4,   66.9 
2442531.20,  1627.5144,  1975,  04,  28,   73.8,   74.8,   67.3 
2442532.20,  1627.5512,  1975,  04,  29,   72.1,   73.1,   65.8 
2442533.20,  1627.5879,  1975,  04,  30,   72.3,   73.4,   66.0 
2442534.20,  1627.6246,  1975,  05,  01,   75.1,   76.2,   68.6 
2442535.20,  1627.6613,  1975,  05,  02,   79.8,   81.1,   73.0 
2442536.20,  1627.6980,  1975,  05,  03,   78.3,   79.6,   71.6 
2442537.20,  1627.7348,  1975,  05,  04,   78.3,   79.6,   71.7 
2442538.20,  1627.7715,  1975,  05,  05,   77.0,   78.3,   70.5 
2442539.20,  1627.8082,  1975,  05,  06,   74.6,   75.9,   68.3 
2442540.20,  1627.8449,  1975,  05,  07,   72.2,   73.5,   66.2 
2442541.20,  1627.8817,  1975,  05,  08,   70.6,   71.9,   64.7 
2442542.20,  1627.9184,  1975,  05,  09,   69.3,   70.6,   63.6 
2442543.20,  1627.9551,  1975,  05,  10,   68.7,   70.1,   63.1 
2442544.20,  1627.9919,  1975,  05,  11,   68.4,   69.8,   62.8 
2442545.20,  1628.0286,  1975,  05,  12,   68.2,   69.6,   62.7 
2442546.20,  1628.0653,  1975,  05,  13,   67.7,   69.1,   62.2 
2442547.20,  1628.1021,  1975,  05,  14,   67.2,   68.7,   61.8 
2442548.20,  1628.1388,  1975,  05,  15,   66.5,   68.0,   61.2 
2442549.20,  1628.1756,  1975,  05,  16,   67.0,   68.5,   61.7 
2442550.20,  1628.2123,  1975,  05,  17,   66.8,   68.3,   61.5 
2442551.20,  1628.2490,  1975,  05,  18,   67.1,   68.7,   61.8 
2442552.20,  1628.2858,  1975,  05,  19,   67.3,   68.9,   62.0 
2442553.20,  1628.3225,  1975,  05,  20,   67.0,   68.6,   61.8 
2442554.20,  1628.3593,  1975,  05,  21,   68.0,   69.7,   62.7 
2442555.20,  1628.3960,  1975,  05,  22,   69.1,   70.8,   63.7 
2442556.20,  1628.4328,  1975,  05,  23,   68.8,   70.5,   63.5 
2442557.20,  1628.4695,  1975,  05,  24,   68.8,   70.6,   63.5 
2442558.20,  1628.5063,  1975,  05,  25,   68.4,   70.2,   63.2 
2442559.20,  1628.5430,  1975,  05,  26,   67.2,   69.0,   62.1 
2442560.20,  1628.5798,  1975,  05,  27,   68.6,   70.4,   63.4 
2442561.20,  1628.6165,  1975,  05,  28,   68.7,   70.6,   63.5 
2442562.20,  1628.6533,  1975,  05,  29,   69.1,   71.0,   63.9 
2442563.20,  1628.6901,  1975,  05,  30,   69.1,   71.0,   63.9 
2442564.20,  1628.7268,  1975,  05,  31,   69.2,   71.1,   64.0 
2442565.20,  1628.7636,  1975,  06,  01,   69.4,   71.4,   64.2 
2442566.20,  1628.8003,  1975,  06,  02,   70.9,   72.9,   65.6 
2442567.20,  1628.8371,  1975,  06,  03,   68.8,   70.8,   63.7 
2442568.20,  1628.8738,  1975,  06,  04,   68.4,   70.4,   63.4 
2442569.20,  1628.9106,  1975,  06,  05,   67.3,   69.3,   62.4 
2442570.20,  1628.9474,  1975,  06,  06,   66.2,   68.2,   61.4 
2442571.20,  1628.9841,  1975,  06,  07,   66.1,   68.1,   61.3 
2442572.20,  1629.0209,  1975,  06,  08,   65.5,   67.5,   60.7 
2442573.20,  1629.0577,  1975,  06,  09,   65.7,   67.7,   60.9 
2442574.20,  1629.0944,  1975,  06,  10,   66.7,   68.8,   61.9 
2442575.20,  1629.1312,  1975,  06,  11,   66.1,   68.2,   61.3 
2442576.20,  1629.1679,  1975,  06,  12,   66.3,   68.4,   61.5 
2442577.20,  1629.2047,  1975,  06,  13,   65.8,   67.9,   61.1 
2442578.20,  1629.2415,  1975,  06,  14,   66.4,   68.5,   61.7 
2442579.20,  1629.2782,  1975,  06,  15,   66.8,   68.9,   62.0 
2442580.20,  1629.3150,  1975,  06,  16,   69.2,   71.4,   64.3 
2442581.20,  1629.3518,  1975,  06,  17,   68.0,   70.2,   63.2 
2442582.20,  1629.3885,  1975,  06,  18,   68.0,   70.2,   63.2 
2442583.20,  1629.4253,  1975,  06,  19,   68.7,   70.9,   63.8 
2442584.20,  1629.4621,  1975,  06,  20,   70.2,   72.5,   65.2 
2442585.20,  1629.4988,  1975,  06,  21,   66.5,   68.7,   61.8 
2442586.20,  1629.5356,  1975,  06,  22,   67.7,   69.9,   62.9 
2442587.20,  1629.5724,  1975,  06,  23,   70.6,   72.9,   65.6 
2442588.20,  1629.6091,  1975,  06,  24,   73.5,   75.9,   68.3 
2442589.20,  1629.6459,  1975,  06,  25,   75.2,   77.7,   69.9 
2442590.20,  1629.6827,  1975,  06,  26,   77.2,   79.8,   71.8 
2442591.20,  1629.7194,  1975,  06,  27,   78.8,   81.4,   73.3 
2442592.20,  1629.7562,  1975,  06,  28,   78.0,   80.6,   72.6 
2442593.20,  1629.7930,  1975,  06,  29,   76.8,   79.4,   71.4 
2442594.20,  1629.8297,  1975,  06,  30,   76.2,   78.8,   70.9 
2442595.20,  1629.8665,  1975,  07,  01,   76.1,   78.7,   70.8 
2442596.20,  1629.9033,  1975,  07,  02,   74.3,   76.8,   69.1 
2442597.20,  1629.9400,  1975,  07,  03,   74.6,   77.1,   69.4 
2442598.20,  1629.9768,  1975,  07,  04,   74.3,   76.8,   69.1 
2442599.20,  1630.0135,  1975,  07,  05,   74.3,   76.8,   69.1 
2442600.20,  1630.0503,  1975,  07,  06,   73.6,   76.1,   68.5 
2442601.20,  1630.0871,  1975,  07,  07,   71.7,   74.1,   66.7 
2442602.20,  1630.1238,  1975,  07,  08,   71.6,   74.0,   66.6 
2442603.20,  1630.1606,  1975,  07,  09,   70.9,   73.3,   66.0 
2442604.20,  1630.1973,  1975,  07,  10,   70.6,   73.0,   65.7 
2442605.20,  1630.2341,  1975,  07,  11,   75.0,   77.5,   69.8 
2442606.20,  1630.2708,  1975,  07,  12,   80.1,   82.8,   74.5 
2442607.20,  1630.3076,  1975,  07,  13,   85.7,   88.6,   79.7 
2442608.20,  1630.3444,  1975,  07,  14,   86.2,   89.1,   80.2 
2442609.20,  1630.3811,  1975,  07,  15,   82.9,   85.7,   77.1 
2442610.20,  1630.4179,  1975,  07,  16,   80.9,   83.6,   75.2 
2442611.20,  1630.4546,  1975,  07,  17,   78.6,   81.2,   73.1 
2442612.20,  1630.4914,  1975,  07,  18,   80.2,   82.8,   74.5 
2442613.20,  1630.5281,  1975,  07,  19,   79.3,   81.9,   73.7 
2442614.20,  1630.5649,  1975,  07,  20,   80.6,   83.2,   74.9 
2442615.20,  1630.6016,  1975,  07,  21,   80.5,   83.1,   74.8 
2442616.20,  1630.6384,  1975,  07,  22,   80.1,   82.7,   74.4 
2442617.20,  1630.6751,  1975,  07,  23,   79.5,   82.0,   73.8 
2442618.20,  1630.7119,  1975,  07,  24,   76.8,   79.2,   71.3 
2442619.20,  1630.7486,  1975,  07,  25,   77.3,   79.7,   71.8 
2442620.20,  1630.7854,  1975,  07,  26,   77.5,   79.9,   71.9 
2442621.20,  1630.8221,  1975,  07,  27,   76.1,   78.5,   70.6 
2442622.20,  1630.8589,  1975,  07,  28,   74.2,   76.5,   68.9 
2442623.20,  1630.8956,  1975,  07,  29,   73.2,   75.5,   67.9 
2442624.20,  1630.9323,  1975,  07,  30,   76.5,   78.8,   71.0 
2442625.20,  1630.9691,  1975,  07,  31,   79.5,   81.9,   73.7 
2442626.20,  1631.0058,  1975,  08,  01,   88.9,   91.6,   82.4 
2442627.20,  1631.0426,  1975,  08,  02,   92.6,   95.4,   85.8 
2442628.20,  1631.0793,  1975,  08,  03,   94.2,   97.0,   87.3 
2442629.20,  1631.1160,  1975,  08,  04,  101.7,  104.7,   94.2 
2442630.20,  1631.1528,  1975,  08,  05,  104.9,  108.0,   97.2 
2442631.20,  1631.1895,  1975,  08,  06,  116.6,  120.0,  108.0 
2442632.20,  1631.2263,  1975,  08,  07,  119.8,  123.2,  110.9 
2442633.20,  1631.2630,  1975,  08,  08,  120.3,  123.7,  111.3 
2442634.20,  1631.2997,  1975,  08,  09,  112.7,  115.8,  104.3 
2442635.20,  1631.3365,  1975,  08,  10,  113.4,  116.5,  104.9 
2442636.20,  1631.3732,  1975,  08,  11,  104.5,  107.3,   96.6 
2442637.20,  1631.4099,  1975,  08,  12,  101.8,  104.5,   94.1 
2442638.20,  1631.4466,  1975,  08,  13,   95.5,   98.0,   88.2 
2442639.20,  1631.4834,  1975,  08,  14,   88.6,   90.9,   81.8 
2442640.20,  1631.5201,  1975,  08,  15,   83.8,   86.0,   77.4 
2442641.20,  1631.5568,  1975,  08,  16,   80.8,   82.8,   74.6 
2442642.20,  1631.5935,  1975,  08,  17,   77.1,   79.0,   71.1 
2442643.20,  1631.6303,  1975,  08,  18,   74.5,   76.3,   68.7 
2442644.20,  1631.6670,  1975,  08,  19,   74.9,   76.7,   69.0 
2442645.20,  1631.7037,  1975,  08,  20,   75.4,   77.2,   69.5 
2442646.20,  1631.7404,  1975,  08,  21,   78.2,   80.0,   72.0 
2442647.20,  1631.7771,  1975,  08,  22,   76.7,   78.5,   70.6 
2442648.20,  1631.8138,  1975,  08,  23,   75.1,   76.8,   69.1 
2442649.20,  1631.8505,  1975,  08,  24,   75.3,   77.0,   69.3 
2442650.20,  1631.8873,  1975,  08,  25,   78.9,   80.6,   72.5 
2442651.20,  1631.9240,  1975,  08,  26,   79.6,   81.3,   73.2 
2442652.20,  1631.9607,  1975,  08,  27,   81.9,   83.6,   75.2 
2442653.20,  1631.9974,  1975,  08,  28,   81.7,   83.4,   75.0 
2442654.20,  1632.0341,  1975,  08,  29,   83.0,   84.6,   76.2 
2442655.20,  1632.0707,  1975,  08,  30,   84.6,   86.2,   77.6 
2442656.20,  1632.1074,  1975,  08,  31,   85.1,   86.7,   78.0 
2442657.20,  1632.1441,  1975,  09,  01,   85.5,   87.1,   78.4 
2442658.20,  1632.1808,  1975,  09,  02,   86.3,   87.8,   79.1 
2442659.20,  1632.2175,  1975,  09,  03,   86.3,   87.8,   79.0 
2442660.20,  1632.2542,  1975,  09,  04,   91.2,   92.7,   83.5 
2442661.20,  1632.2908,  1975,  09,  05,   92.9,   94.4,   85.0 
2442662.20,  1632.3275,  1975,  09,  06,   92.5,   94.0,   84.6 
2442663.20,  1632.3642,  1975,  09,  07,   89.8,   91.2,   82.1 
2442664.20,  1632.4009,  1975,  09,  08,   87.2,   88.5,   79.7 
2442665.20,  1632.4375,  1975,  09,  09,   83.1,   84.3,   75.9 
2442666.20,  1632.4742,  1975,  09,  10,   81.4,   82.5,   74.3 
2442667.20,  1632.5109,  1975,  09,  11,   80.1,   81.2,   73.1 
2442668.20,  1632.5475,  1975,  09,  12,   77.2,   78.2,   70.4 
2442669.20,  1632.5842,  1975,  09,  13,   74.2,   75.1,   67.6 
2442670.20,  1632.6209,  1975,  09,  14,   73.2,   74.1,   66.7 
2442671.20,  1632.6575,  1975,  09,  15,   73.3,   74.1,   66.7 
2442672.20,  1632.6942,  1975,  09,  16,   73.5,   74.3,   66.9 
2442673.20,  1632.7309,  1975,  09,  17,   74.1,   74.8,   67.4 
2442674.20,  1632.7675,  1975,  09,  18,   75.5,   76.2,   68.6 
2442675.20,  1632.8042,  1975,  09,  19,   75.5,   76.2,   68.6 
2442676.20,  1632.8408,  1975,  09,  20,   75.9,   76.5,   68.9 
2442677.20,  1632.8775,  1975,  09,  21,   76.1,   76.7,   69.0 
2442678.20,  1632.9142,  1975,  09,  22,   74.8,   75.3,   67.8 
2442679.20,  1632.9508,  1975,  09,  23,   75.6,   76.1,   68.5 
2442680.20,  1632.9875,  1975,  09,  24,   76.3,   76.8,   69.1 
2442681.20,  1633.0241,  1975,  09,  25,   76.3,   76.7,   69.1 
2442682.20,  1633.0608,  1975,  09,  26,   76.3,   76.7,   69.0 
2442683.20,  1633.0975,  1975,  09,  27,   75.4,   75.7,   68.2 
2442684.20,  1633.1341,  1975,  09,  28,   75.8,   76.1,   68.5 
2442685.20,  1633.1708,  1975,  09,  29,   75.7,   76.0,   68.4 
2442686.20,  1633.2075,  1975,  09,  30,   75.6,   75.8,   68.2 
2442687.20,  1633.2441,  1975,  10,  01,   76.2,   76.4,   68.7 
2442688.20,  1633.2808,  1975,  10,  02,   78.0,   78.1,   70.3 
2442689.20,  1633.3175,  1975,  10,  03,   78.3,   78.4,   70.5 
2442690.20,  1633.3541,  1975,  10,  04,   76.3,   76.3,   68.7 
2442691.20,  1633.3908,  1975,  10,  05,   76.1,   76.1,   68.5 
2442692.20,  1633.4274,  1975,  10,  06,   75.2,   75.2,   67.6 
2442693.20,  1633.4641,  1975,  10,  07,   74.4,   74.3,   66.9 
2442694.20,  1633.5008,  1975,  10,  08,   74.1,   74.0,   66.6 
2442695.20,  1633.5374,  1975,  10,  09,   75.6,   75.4,   67.9 
2442696.20,  1633.5741,  1975,  10,  10,   74.5,   74.3,   66.9 
2442697.20,  1633.6107,  1975,  10,  11,   73.6,   73.3,   66.0 
2442698.20,  1633.6474,  1975,  10,  12,   75.1,   74.8,   67.3 
2442699.20,  1633.6840,  1975,  10,  13,   79.4,   79.0,   71.1 
2442700.20,  1633.7207,  1975,  10,  14,   80.4,   80.0,   72.0 
2442701.20,  1633.7573,  1975,  10,  15,   80.8,   80.3,   72.3 
2442702.20,  1633.7940,  1975,  10,  16,   79.1,   78.6,   70.7 
2442703.20,  1633.8306,  1975,  10,  17,   79.5,   78.9,   71.0 
2442704.20,  1633.8673,  1975,  10,  18,   79.8,   79.2,   71.3 
2442705.20,  1633.9039,  1975,  10,  19,   78.6,   78.0,   70.2 
2442706.20,  1633.9406,  1975,  10,  20,   77.8,   77.1,   69.4 
2442707.20,  1633.9772,  1975,  10,  21,   76.4,   75.7,   68.1 
2442708.20,  1634.0139,  1975,  10,  22,   74.9,   74.2,   66.7 
2442709.20,  1634.0505,  1975,  10,  23,   75.0,   74.2,   66.8 
2442710.20,  1634.0871,  1975,  10,  24,   73.5,   72.7,   65.4 
2442711.20,  1634.1237,  1975,  10,  25,   73.0,   72.2,   64.9 
2442712.20,  1634.1604,  1975,  10,  26,   72.8,   71.9,   64.7 
2442713.20,  1634.1970,  1975,  10,  27,   73.0,   72.1,   64.9 
2442714.20,  1634.2336,  1975,  10,  28,   72.6,   71.7,   64.5 
2442715.20,  1634.2702,  1975,  10,  29,   71.8,   70.8,   63.7 
2442716.20,  1634.3069,  1975,  10,  30,   71.2,   70.2,   63.2 
2442717.20,  1634.3435,  1975,  10,  31,   71.0,   70.0,   63.0 
2442718.20,  1634.3801,  1975,  11,  01,   71.5,   70.4,   63.4 
2442719.20,  1634.4167,  1975,  11,  02,   72.6,   71.5,   64.3 
2442720.20,  1634.4533,  1975,  11,  03,   74.2,   73.0,   65.7 
2442721.20,  1634.4899,  1975,  11,  04,   76.7,   75.4,   67.9 
2442722.20,  1634.5266,  1975,  11,  05,   80.3,   78.9,   71.0 
2442723.20,  1634.5632,  1975,  11,  06,   81.6,   80.2,   72.2 
2442724.20,  1634.5998,  1975,  11,  07,   82.0,   80.5,   72.5 
2442725.20,  1634.6364,  1975,  11,  08,   82.5,   81.0,   72.9 
2442726.20,  1634.6730,  1975,  11,  09,   80.3,   78.8,   70.9 
2442727.20,  1634.7096,  1975,  11,  10,   80.5,   78.9,   71.0 
2442728.20,  1634.7462,  1975,  11,  11,   80.2,   78.6,   70.7 
2442729.20,  1634.7828,  1975,  11,  12,   81.6,   79.9,   71.9 
2442730.20,  1634.8195,  1975,  11,  13,   80.9,   79.2,   71.3 
2442731.20,  1634.8561,  1975,  11,  14,   84.5,   82.7,   74.4 
2442732.20,  1634.8927,  1975,  11,  15,   85.6,   83.7,   75.4 
2442733.20,  1634.9293,  1975,  11,  16,   89.6,   87.6,   78.8 
2442734.20,  1634.9659,  1975,  11,  17,   91.0,   88.9,   80.0 
2442735.20,  1635.0025,  1975,  11,  18,   92.9,   90.8,   81.7 
2442736.20,  1635.0391,  1975,  11,  19,   95.3,   93.1,   83.8 
2442737.20,  1635.0757,  1975,  11,  20,   93.1,   90.9,   81.8 
2442738.20,  1635.1124,  1975,  11,  21,   88.7,   86.5,   77.9 
2442739.20,  1635.1490,  1975,  11,  22,   83.6,   81.5,   73.4 
2442740.20,  1635.1856,  1975,  11,  23,   79.2,   77.2,   69.5 
2442741.20,  1635.2222,  1975,  11,  24,   76.7,   74.8,   67.3 
2442742.20,  1635.2589,  1975,  11,  25,   75.7,   73.8,   66.4 
2442743.20,  1635.2955,  1975,  11,  26,   73.8,   71.9,   64.7 
2442744.20,  1635.3321,  1975,  11,  27,   72.7,   70.8,   63.7 
2442745.20,  1635.3687,  1975,  11,  28,   72.4,   70.5,   63.4 
2442746.20,  1635.4053,  1975,  11,  29,   72.9,   70.9,   63.8 
2442747.20,  1635.4420,  1975,  11,  30,   72.6,   70.6,   63.5 
2442748.20,  1635.4786,  1975,  12,  01,   74.2,   72.1,   64.9 
2442749.20,  1635.5152,  1975,  12,  02,   77.0,   74.8,   67.4 
2442750.20,  1635.5518,  1975,  12,  03,   76.5,   74.3,   66.9 
2442751.20,  1635.5884,  1975,  12,  04,   76.3,   74.1,   66.7 
2442752.20,  1635.6251,  1975,  12,  05,   79.7,   77.4,   69.7 
2442753.20,  1635.6617,  1975,  12,  06,   78.1,   75.8,   68.2 
2442754.20,  1635.6983,  1975,  12,  07,   76.0,   73.8,   66.4 
2442755.20,  1635.7349,  1975,  12,  08,   78.3,   76.0,   68.4 
2442756.20,  1635.7715,  1975,  12,  09,   75.6,   73.3,   66.0 
2442757.20,  1635.8081,  1975,  12,  10,   75.6,   73.3,   66.0 
2442758.20,  1635.8447,  1975,  12,  11,   76.7,   74.4,   66.9 
2442759.20,  1635.8813,  1975,  12,  12,   75.7,   73.4,   66.0 
2442760.20,  1635.9179,  1975,  12,  13,   75.1,   72.8,   65.5 
2442761.20,  1635.9545,  1975,  12,  14,   74.1,   71.8,   64.6 
2442762.20,  1635.9912,  1975,  12,  15,   74.1,   71.8,   64.6 
2442763.20,  1636.0277,  1975,  12,  16,   72.8,   70.5,   63.5 
2442764.20,  1636.0643,  1975,  12,  17,   72.8,   70.5,   63.4 
2442765.20,  1636.1009,  1975,  12,  18,   71.9,   69.6,   62.6 
2442766.20,  1636.1375,  1975,  12,  19,   71.4,   69.1,   62.2 
2442767.20,  1636.1741,  1975,  12,  20,   72.0,   69.7,   62.7 
2442768.20,  1636.2107,  1975,  12,  21,   71.3,   69.0,   62.1 
