2011/01/22 00:00:00	11149	18	05	343	0070	D	r	i	07	20	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/01/22 00:00:00	11148	-34	83	063	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/01/22 00:00:00	11139	-27	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/22 00:00:00	11142	-17	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/23 00:00:00	11147	24	22	347	0090	H	s	x	02	01	Alpha	REGIONS WITH SUNSPOTS
2011/01/23 00:00:00	11149	18	19	344	0150	D	s	i	08	15	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/01/23 00:00:00	11142	-15	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/24 00:00:00	11147	24	36	348	0080	H	s	x	02	01	Alpha	REGIONS WITH SUNSPOTS
2011/01/24 00:00:00	11149	17	32	344	0160	D	s	i	10	18	Beta-Gamma	REGIONS WITH SUNSPOTS
2011/01/24 00:00:00	11140	32	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/24 00:00:00	11142	-15	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/25 00:00:00	11147	24	49	347	0110	H	s	x	02	01	Alpha	REGIONS WITH SUNSPOTS
2011/01/25 00:00:00	11149	16	45	344	0160	D	s	i	09	07	Beta	REGIONS WITH SUNSPOTS
2011/01/25 00:00:00	11140	32	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/25 00:00:00	11142	-15	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/26 00:00:00	11147	24	65	351	0100	H	s	x	01	01	Alpha	REGIONS WITH SUNSPOTS
2011/01/26 00:00:00	11149	17	62	347	0130	D	s	o	09	06	Beta	REGIONS WITH SUNSPOTS
2011/01/26 00:00:00	11140	32	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/01/27 00:00:00	11147	24	77	349	0150	H	s	x	02	01	Alpha	REGIONS WITH SUNSPOTS
2011/01/27 00:00:00	11149	17	77	349	0250	D	s	o	04	04	Beta	REGIONS WITH SUNSPOTS
2011/01/28 00:00:00	11147	24	90	350	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/01/28 00:00:00	11149	16	90	350	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/01/29 00:00:00	11150	-22	-62	184	0010	B	x	o	03	05	Beta	REGIONS WITH SUNSPOTS
2011/01/29 00:00:00	11151	09	60	306	0020	C	r	o	02	02	Beta	REGIONS WITH SUNSPOTS
2011/01/30 00:00:00	11150	-22	-50	182	0020	B	x	o	06	06	Beta	REGIONS WITH SUNSPOTS
2011/01/30 00:00:00	11151	11	71	303	0005	A	x	x	01	01	Alpha	REGIONS WITH SUNSPOTS
2011/01/31 00:00:00	11150	-21	-37	182	0050	D	a	o	08	12	Beta	REGIONS WITH SUNSPOTS
2011/01/31 00:00:00	11151	11	84	303	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/01 00:00:00	11150	-20	-24	183	0070	D	a	o	07	11	Beta	REGIONS WITH SUNSPOTS
2011/02/02 00:00:00	11150	-22	-11	183	0080	D	s	i	08	12	Beta	REGIONS WITH SUNSPOTS
2011/02/02 00:00:00	11148	-28	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/03 00:00:00	11150	-20	02	182	0080	D	s	o	10	12	Beta	REGIONS WITH SUNSPOTS
2011/02/03 00:00:00	11148	-28	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/04 00:00:00	11150	-22	13	178	0010	B	x	o	11	06	Beta	REGIONS WITH SUNSPOTS
2011/02/04 00:00:00	11152	-18	-11	157	0010	B	x	o	05	06	Beta	REGIONS WITH SUNSPOTS
2011/02/04 00:00:00	11148	-28	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/05 00:00:00	11150	-20	30	187	0030	C	r	o	03	05	Beta	REGIONS WITH SUNSPOTS
2011/02/05 00:00:00	11152	-18	01	155	0030	C	r	o	05	06	Beta	REGIONS WITH SUNSPOTS
